 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:37"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""11:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";"1,252";0;75;"1,327";86;"1,252";195;"1,533"; ; 
"=""12:00""";"1,354";0;122;"1,476";230;"1,354";"1,173";"2,757"; ; 
"=""12:15""";"1,665";219;78;"1,961";71;"1,665";0;"1,735"; ; 
"=""12:30""";"1,368";0;73;"1,441";99;"1,368";273;"1,740"; ; 
"=""12:45""";986;496;28;"1,510";27;986;0;"1,013"; ; 
"=""13:00""";920;885;32;"1,837";26;920;0;946; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""13:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";717;"1,819";36;"2,572";34;717;0;750; ; 
"=""13:30""";499;"2,233";565;"3,297";50;499;0;549; ; 
"=""13:45""";438;924;"2,638";"4,000";35;438;0;473; ; 
"=""14:00""";472;852;"1,911";"3,235";53;472;0;525; ; 
"=""14:15""";420;574;"2,565";"3,559";30;420;0;450; ; 
"=""14:30""";263;0;"2,889";"3,151";0;263;3;265; ; 
"=""14:45""";386;1;"2,346";"2,733";0;386;0;386; ; 
"=""14:57"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""15:00""";730;0;"1,913";"2,643";0;730;0;730; ; 
"=""15:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";"1,301";0;"1,474";"2,775";24;"1,301";124;"1,449"; ; 
"=""15:30""";"1,356";0;"2,126";"3,482";1;"1,356";2;"1,360"; ; 
"=""15:45""";"1,144";0;873;"2,017";9;"1,144";11;"1,163"; ; 
"=""16:00""";893;0;882;"1,775";3;893;62;958; ; 
"=""16:15""";515;0;"1,400";"1,915";0;515;0;515; ; 
"=""16:30""";392;0;998;"1,390";0;392;1;393; ; 
"=""16:45""";212;0;806;"1,018";0;212;2;214; ; 
"=""17:00""";104;0;"1,991";"2,095";0;104;0;104; ; 
"=""17:15""";66;1;"2,422";"2,489";0;66;0;66; ; 
"=""17:30""";47;1;"1,610";"1,658";0;47;0;47; ; 
"=""17:45""";35;0;"1,658";"1,693";0;35;1;36; ; 
"=""18:00""";11;1;"2,093";"2,105";0;11;0;11; ; 
"=""18:15""";0;0;"2,213";"2,026";0;0;1;; ; 
"=""18:30""";0;0;"2,075";"2,074";0;0;1;; ; 
"=""18:45"""; ;2;"3,077";;0;;0;; ; 
"=""19:00"""; ;0;"2,527";;0;;1;; ; 
"=""19:15"""; ;0;"2,040";;0;;0;; ; 
"=""19:30"""; ;1;"2,645";;0;;0;; ; 
"=""19:45"""; ;0;"2,638";;0;;2;; ; 
"=""20:00"""; ;1;"3,918";;0;;0;; ; 
"=""20:15"""; ;1;"2,299";;0;;0;; ; 
"=""20:30"""; ;1;"2,409";;0;;0;; ; 
"=""20:45"""; ;0;"2,709";;0;;2;; ; 
"=""21:00"""; ;1;"3,172";;0;;0;; ; 
"=""21:15"""; ;0;"3,187";;0;;1;; ; 
"=""21:30"""; ;1;"2,517";;0;;0;; ; 
"=""21:45"""; ;0;"2,944";;0;;2;; ; 
"=""22:00"""; ;1;"2,691";;0;;0;; ; 
"=""22:15"""; ;0;"2,713";;0;;1;; ; 
"=""22:30"""; ;0;"2,749";;0;;0;; ; 
"=""22:45"""; ;0;"2,490";;0;;2;; ; 
"=""23:00"""; ;0;"2,480";;0;;1;; ; 
"=""23:15"""; ;1;"2,754";;0;;0;; ; 
"=""23:30"""; ;0;"2,234";;0;;1;; ; 
"=""23:45"""; ;0;"2,759";;0;;2;; ; 
"=""00:00"""; ;0;"2,508";;0;;3;;300;"3,000"
