 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:53"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""13:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"2,198";0;52;"2,250";48;"2,198";182;"2,428"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""14:08"""; ; ; ; ; ; ; ; ; ;"2,220"
"=""14:13"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,931";618;107;"2,656";94;"1,931";0;"2,025"; ; 
"=""14:28"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""14:30""";"2,148";660;47;"2,854";51;"2,148";0;"2,199"; ; 
"=""14:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,617";"1,284";43;"2,944";29;"1,617";0;"1,646"; ; 
"=""15:00""";921;"2,028";50;"2,999";49;921;0;970; ; 
"=""15:15""";"1,228";758;40;"2,026";36;"1,228";0;"1,264"; ; 
"=""15:18"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""15:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";976;"1,526";99;"2,601";111;976;0;"1,087"; ; 
"=""15:45""";746;0;17;763;16;746;239;"1,000"; ; 
"=""16:00""";788;0;10;798;9;788;35;832; ; 
"=""16:15""";548;216;13;778;12;548;0;560; ; 
"=""16:30""";460;290;13;762;11;460;0;471; ; 
"=""16:45""";409;385;22;816;19;409;0;428; ; 
"=""17:00""";242;"1,199";36;"1,477";27;242;0;269; ; 
"=""17:15""";164;576;"1,189";"1,930";17;164;0;181; ; 
"=""17:30""";106;0;"1,441";"1,546";0;106;1;106; ; 
"=""17:45""";48;0;"1,309";"1,357";0;48;0;48; ; 
"=""18:00""";9;0;"1,562";"1,571";0;9;0;9; ; 
"=""18:15""";0;0;"1,421";"1,420";0;0;1;; ; 
"=""18:30""";0;0;"1,993";"1,993";0;0;0;; ; 
"=""18:45""";0;1;"3,289";"2,987";0;0;0;; ; 
"=""19:00""";0;0;"2,259";"2,258";0;0;1;; ; 
"=""19:15"""; ;0;"2,334";;0;;1;; ; 
"=""19:30"""; ;0;"2,793";;0;;1;; ; 
"=""19:45"""; ;0;"2,958";;0;;1;; ; 
"=""20:00"""; ;0;"2,656";;0;;0;; ; 
"=""20:15"""; ;0;"2,552";;0;;0;; ; 
"=""20:30"""; ;0;"2,626";;0;;0;; ; 
"=""20:45"""; ;0;"2,319";;0;;0;; ; 
"=""21:00"""; ;0;"3,770";;0;;0;; ; 
"=""21:15"""; ;0;"2,460";;0;;0;; ; 
"=""21:30"""; ;0;"2,211";;0;;0;; ; 
"=""21:45"""; ;0;"2,310";;0;;0;; ; 
"=""22:00"""; ;0;"1,991";;0;;0;; ; 
"=""22:15"""; ;0;"2,442";;0;;0;; ; 
"=""22:30"""; ;0;"3,005";;0;;0;; ; 
"=""22:45"""; ;0;"2,841";;0;;0;; ; 
"=""23:00"""; ;0;"2,319";;0;;0;; ; 
"=""23:15"""; ;0;"1,916";;0;;0;; ; 
"=""23:30"""; ;0;"2,196";;0;;0;; ; 
"=""23:45"""; ;0;"3,754";;0;;0;; ; 
"=""00:00"""; ;0;"3,467";;0;;0;;300;"3,000"
