 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:45""";264;0;364;628;0;264;1;265; ; 
"=""08:00""";308;0;312;620;0;308;0;308; ; 
"=""08:15""";334;1;298;633;0;334;0;334; ; 
"=""08:30""";551;0;92;642;46;551;1;598; ; 
"=""08:45""";642;0;73;715;51;642;57;749; ; 
"=""09:00""";590;0;351;940;34;590;91;714; ; 
"=""09:15""";717;0;771;"1,488";59;717;8;784; ; 
"=""09:30""";732;0;626;"1,358";57;732;81;870; ; 
"=""09:45""";556;0;265;821;48;556;168;771; ; 
"=""10:00""";689;0;141;830;56;689;232;977; ; 
"=""10:15""";581;0;55;635;52;581;809;"1,441"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;900
"=""10:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";904;0;"1,330";"2,234";44;904;196;"1,144"; ; 
"=""10:45""";701;0;28;729;18;701;125;844; ; 
"=""11:00""";547;0;144;691;3;547;25;575; ; 
"=""11:15""";521;0;121;642;0;521;1;521; ; 
"=""11:30""";583;0;67;650;5;583;1;589; ; 
"=""11:45""";643;0;9;652;10;643;297;950; ; 
"=""12:00""";681;0;28;709;9;681;143;833; ; 
"=""12:15""";621;0;20;641;12;621;133;767; ; 
"=""12:30""";647;0;20;667;10;647;171;827; ; 
"=""12:39"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""12:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";605;0;33;637;27;605;271;903; ; 
"=""13:00""";769;0;37;806;32;769;365;"1,165"; ; 
"=""13:15""";667;0;10;677;12;667;574;"1,253"; ; 
"=""13:30""";711;0;17;727;16;711;463;"1,189"; ; 
"=""13:45""";713;0;9;721;10;713;373;"1,095"; ; 
"=""14:00""";708;0;12;719;13;708;802;"1,522"; ; 
"=""14:15""";"1,045";0;271;"1,316";6;"1,045";270;"1,321"; ; 
"=""14:30""";"1,031";0;302;"1,333";9;"1,031";145;"1,185"; ; 
"=""14:45""";757;0;642;"1,398";9;757;47;812; ; 
"=""15:00""";663;0;92;755;9;663;33;705; ; 
"=""15:15""";616;0;876;"1,492";0;616;0;616; ; 
"=""15:30""";638;1;903;"1,542";0;638;0;638; ; 
"=""15:45""";692;0;196;888;0;692;1;693; ; 
"=""16:00""";664;0;174;837;0;664;1;664; ; 
"=""16:15""";713;0;88;801;0;713;1;714; ; 
"=""16:30""";476;0;400;876;0;476;0;476; ; 
"=""16:45""";155;0;581;736;0;155;1;156; ; 
"=""17:00""";155;0;628;783;0;155;2;157; ; 
"=""17:15""";118;2;"1,538";"1,657";0;118;0;118; ; 
"=""17:30""";60;1;"1,152";"1,213";0;60;0;60; ; 
"=""17:45""";13;0;"1,246";"1,259";0;13;0;13; ; 
"=""18:00""";0;0;"1,088";"1,087";0;0;1;0; ; 
"=""18:15""";0;0;"2,146";"1,846";0;0;2;; ; 
"=""18:30""";0;0;"1,537";"1,536";0;0;1;; ; 
"=""18:45""";0;0;"1,075";963;0;0;0;; ; 
"=""19:00"""; ;0;"2,083";;0;;1;; ; 
"=""19:15"""; ;0;"1,855";;0;;0;; ; 
"=""19:30"""; ;0;"3,197";;0;;1;; ; 
"=""19:45"""; ;0;"1,588";;0;;0;; ; 
"=""20:00"""; ;0;"2,225";;0;;0;; ; 
"=""20:15"""; ;0;"2,154";;0;;1;; ; 
"=""20:30"""; ;1;"1,767";;0;;0;; ; 
"=""20:45"""; ;0;"2,789";;0;;1;; ; 
"=""21:00"""; ;1;"2,544";;0;;0;; ; 
"=""21:15"""; ;0;"2,121";;0;;0;; ; 
"=""21:30"""; ;0;"1,894";;0;;1;; ; 
"=""21:45"""; ;0;"1,518";;0;;0;; ; 
"=""22:00"""; ;0;"3,685";;0;;0;; ; 
"=""22:15"""; ;0;"1,609";;0;;1;; ; 
"=""22:30"""; ;0;"1,926";;0;;1;; ; 
"=""22:45"""; ;0;"1,278";;0;;1;; ; 
"=""23:00"""; ;0;"1,552";;0;;0;; ; 
"=""23:15"""; ;0;"3,588";;0;;"2,134";; ; 
"=""23:30"""; ;0;"3,511";;0;;"2,156";; ; 
"=""23:45"""; ;0;"2,805";;0;;"1,537";; ; 
"=""00:00"""; ;0;"2,166";;0;;"1,060";;300;"3,000"
