 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:48"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";815;0;95;910;182;815;890;"1,888"; ; 
"=""11:13"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""11:15""";922;0;17;939;15;922;37;974; ; 
"=""11:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:28"""; ; ; ; ; ; ; ; ; ;0
"=""11:30""";"1,122";0;72;"1,194";135;"1,122";631;"1,887"; ; 
"=""11:33"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""11:38"""; ; ; ; ; ; ; ; ; ;900
"=""11:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";"1,225";0;156;"1,380";201;"1,225";236;"1,662"; ; 
"=""11:48"""; ; ; ; ; ; ; ; ; ;690
"=""11:53"""; ; ; ; ; ; ; ; ; ;900
"=""11:58"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""12:00""";"1,010";0;148;"1,158";252;"1,010";624;"1,886"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""12:08"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""12:15""";582;0;44;626;121;582;683;"1,385"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";"1,097";0;110;"1,208";273;"1,097";460;"1,830"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""12:38"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""12:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,209";0;70;"1,279";224;"1,209";350;"1,783"; ; 
"=""13:00""";"2,375";0;36;"2,411";76;"2,375";51;"2,502"; ; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""13:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,530";50;103;"2,682";111;"2,530";0;"2,641"; ; 
"=""13:23"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""13:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,826";0;147;"1,973";143;"1,826";34;"2,002"; ; 
"=""13:38"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""13:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,173";71;59;"2,303";52;"2,173";0;"2,225"; ; 
"=""13:53"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""13:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"2,209";0;105;"2,314";119;"2,209";114;"2,442"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""14:08"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""14:13"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,741";354;109;"2,203";103;"1,741";0;"1,844"; ; 
"=""14:30""";"1,910";0;72;"1,982";67;"1,910";29;"2,006"; ; 
"=""14:45""";"1,381";"1,266";105;"2,751";106;"1,381";0;"1,486"; ; 
"=""15:00""";916;"1,820";42;"2,778";42;916;0;958; ; 
"=""15:15""";589;"1,999";30;"2,618";25;589;0;614; ; 
"=""15:23"""; ; ; ; ; ; ; ; ; ;0
"=""15:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";642;"1,224";213;"2,079";77;642;0;719; ; 
"=""15:43"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""15:45""";914;0;14;928;17;914;300;"1,231"; ; 
"=""15:48"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";758;211;20;988;16;758;0;774; ; 
"=""16:15""";724;188;14;926;15;724;0;738; ; 
"=""16:30""";441;456;13;910;10;441;0;451; ; 
"=""16:43"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""16:45""";307;464;9;780;9;307;0;316; ; 
"=""16:48"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:00""";351;452;34;837;32;351;0;383; ; 
"=""17:15""";260;432;"1,033";"1,725";26;260;0;286; ; 
"=""17:30""";234;0;"2,491";"2,725";0;234;0;234; ; 
"=""17:45""";119;1;"3,592";"3,711";0;119;0;119; ; 
"=""18:00""";51;0;"2,747";"2,798";0;51;0;51; ; 
"=""18:15""";1;0;"2,768";"2,770";0;1;1;2; ; 
"=""18:30""";0;0;"3,730";"3,730";0;0;0;; ; 
"=""18:45""";0;0;"4,058";"4,059";0;0;0;; ; 
"=""19:00""";0;0;"4,256";"4,371";0;0;1;; ; 
"=""19:15""";0;0;"3,056";"3,054";0;0;1;; ; 
"=""19:30"""; ;0;"4,451";;0;;0;; ; 
"=""19:45"""; ;0;"2,854";;0;;0;; ; 
"=""20:00"""; ;0;"2,876";;0;;0;; ; 
"=""20:15"""; ;0;"2,607";;0;;0;; ; 
"=""20:30"""; ;0;"2,343";;0;;0;; ; 
"=""20:45"""; ;0;"2,486";;0;;0;; ; 
"=""21:00"""; ;0;"2,210";;0;;0;; ; 
"=""21:15"""; ;0;"2,191";;0;;0;; ; 
"=""21:30"""; ;0;"2,168";;0;;0;; ; 
"=""21:45"""; ;0;"2,066";;0;;0;; ; 
"=""22:00"""; ;0;"2,153";;0;;0;; ; 
"=""22:15"""; ;0;"2,018";;0;;0;; ; 
"=""22:30"""; ;0;"2,075";;0;;0;; ; 
"=""22:45"""; ;0;"1,892";;0;;0;; ; 
"=""23:00"""; ;0;"2,518";;0;;0;; ; 
"=""23:15"""; ;0;"3,779";;0;;0;; ; 
"=""23:30"""; ;0;"2,566";;0;;0;; ; 
"=""23:45"""; ;0;"3,463";;0;;0;; ; 
"=""00:00"""; ;0;"2,691";;0;;0;;300;"3,000"
