 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:24"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""10:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,261";226;640;"2,127";72;"1,261";0;"1,332"; ; 
"=""10:34"""; ; ; ; ; ; ; ; ; ;"2,250"
"=""10:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,511";0;"1,452";"2,963";84;"1,511";24;"1,619"; ; 
"=""10:59"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""11:00""";"1,324";0;391;"1,714";140;"1,324";90;"1,553"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""11:09"""; ; ; ; ; ; ; ; ; ;0
"=""11:14"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""11:15""";"1,585";0;378;"1,962";363;"1,585";288;"2,236"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:29"""; ; ; ; ; ; ; ; ; ;990
"=""11:30""";"1,771";0;348;"2,120";363;"1,771";201;"2,336"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";"1,012";324;167;"1,503";174;"1,012";0;"1,186"; ; 
"=""12:00""";881;0;58;938;59;881;"1,709";"2,648"; ; 
"=""12:15""";"1,152";0;45;"1,196";43;"1,152";954;"2,148"; ; 
"=""12:29"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""12:30""";"1,420";529;45;"1,994";37;"1,420";0;"1,457"; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""12:39"""; ; ; ; ; ; ; ; ; ;0
"=""12:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,765";"1,101";317;"3,183";314;"1,765";0;"2,079"; ; 
"=""12:49"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""12:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,804";415;"1,005";"4,223";110;"2,804";0;"2,913"; ; 
"=""13:15""";"2,368";0;"1,045";"3,413";33;"2,368";20;"2,421"; ; 
"=""13:30""";"1,235";0;"1,905";"3,141";0;"1,235";1;"1,236"; ; 
"=""13:45""";"1,058";2;"2,092";"3,152";0;"1,058";0;"1,058"; ; 
"=""14:00""";"1,125";0;"2,155";"3,280";6;"1,125";5;"1,136"; ; 
"=""14:15""";"1,385";0;"1,162";"2,547";13;"1,385";14;"1,412"; ; 
"=""14:24"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""14:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,273";0;"1,386";"2,660";5;"1,273";0;"1,278"; ; 
"=""14:45""";"1,427";0;"1,018";"2,445";16;"1,427";187;"1,629"; ; 
"=""15:00""";"1,658";0;885;"2,543";6;"1,658";14;"1,678"; ; 
"=""15:15""";924;0;"1,032";"1,956";10;924;17;951; ; 
"=""15:30""";763;0;"1,427";"2,190";0;763;1;764; ; 
"=""15:45""";809;0;905;"1,714";0;809;1;810; ; 
"=""16:00""";670;1;842;"1,513";0;670;0;670; ; 
"=""16:15""";454;0;746;"1,200";0;454;1;455; ; 
"=""16:30""";341;0;761;"1,102";0;341;1;342; ; 
"=""16:45""";212;0;717;929;0;212;1;213; ; 
"=""17:00""";99;0;"1,391";"1,490";0;99;2;101; ; 
"=""17:15""";74;0;"1,664";"1,738";0;74;1;75; ; 
"=""17:30""";55;1;"2,621";"2,677";0;55;0;55; ; 
"=""17:45""";26;2;"2,032";"2,060";0;26;0;26; ; 
"=""18:00""";2;0;"2,202";"2,204";0;2;1;3; ; 
"=""18:15""";0;0;"2,829";"2,829";0;0;0;; ; 
"=""18:30""";0;0;"2,095";"2,180";0;0;0;; ; 
"=""18:45""";0;0;"2,522";"2,522";0;0;0;; ; 
"=""19:00"""; ;0;"3,345";;0;;0;; ; 
"=""19:15"""; ;0;"4,867";;0;;0;; ; 
"=""19:30"""; ;0;"2,597";;0;;0;; ; 
"=""19:45"""; ;0;"2,403";;0;;0;; ; 
"=""20:00"""; ;0;"2,568";;0;;0;; ; 
"=""20:15"""; ;0;"2,332";;0;;0;; ; 
"=""20:30"""; ;0;"2,310";;0;;0;; ; 
"=""20:45"""; ;0;"1,771";;0;;0;; ; 
"=""21:00"""; ;0;"1,857";;0;;0;; ; 
"=""21:15"""; ;0;"2,279";;0;;0;; ; 
"=""21:30"""; ;0;"2,092";;0;;0;; ; 
"=""21:45"""; ;0;"1,766";;0;;0;; ; 
"=""22:00"""; ;0;"1,815";;0;;0;; ; 
"=""22:15"""; ;0;"1,795";;0;;0;; ; 
"=""22:30"""; ;0;"1,683";;0;;0;; ; 
"=""22:45"""; ;0;"1,561";;0;;0;; ; 
"=""23:00"""; ;0;"1,587";;0;;0;; ; 
"=""23:15"""; ;0;"1,454";;0;;0;; ; 
"=""23:30"""; ;0;"1,542";;0;;0;; ; 
"=""23:45"""; ;0;"1,568";;0;;0;; ; 
"=""00:00"""; ;0;"1,555";;0;;0;;300;"3,000"
