 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";526;0;158;684;318;526;"1,401";"2,245"; ; 
"=""10:30"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""10:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:40"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:45""";723;0;114;837;271;723;918;"1,911"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;900
"=""10:50"""; ; ; ; ; ; ; ; ; ;660
"=""10:55"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""11:00""";703;0;73;776;262;703;863;"1,828"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""11:05"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""11:15""";677;0;67;744;220;677;626;"1,523"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:25"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""11:30""";603;0;77;680;230;603;587;"1,421"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""11:40"""; ; ; ; ; ; ; ; ; ;0
"=""11:45""";725;0;153;877;382;725;482;"1,588"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""11:50"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""11:55"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:00""";"1,279";0;120;"1,398";329;"1,279";320;"1,928"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";643;0;37;680;264;643;506;"1,413"; ; 
"=""12:30""";893;0;65;958;133;893;254;"1,280"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;0
"=""12:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:40"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""12:45""";"1,373";0;199;"1,572";277;"1,373";150;"1,800"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:50"""; ; ; ; ; ; ; ; ; ;0
"=""12:55"""; ; ; ; ; ; ; ; ; ;270
"=""13:00""";"1,103";0;157;"1,260";236;"1,103";325;"1,664"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""13:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,445";37;55;"1,537";142;"1,445";0;"1,587"; ; 
"=""13:15"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""13:20"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""13:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"2,052";0;158;"2,210";207;"2,052";77;"2,336"; ; 
"=""13:45""";"1,137";"2,217";108;"3,462";100;"1,137";0;"1,237"; ; 
"=""14:00""";"1,248";"3,053";106;"4,406";82;"1,248";0;"1,330"; ; 
"=""14:05"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""14:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,222";"2,013";"1,033";"4,268";114;"1,222";0;"1,336"; ; 
"=""14:20"""; ; ; ; ; ; ; ; ; ;"2,640"
"=""14:25"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""14:30""";"2,595";630;157;"3,382";156;"2,595";0;"2,751"; ; 
"=""14:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:40"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""14:45""";"2,360";761;128;"3,249";128;"2,360";0;"2,488"; ; 
"=""14:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:50"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""14:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"2,130";939;81;"3,150";87;"2,130";0;"2,217"; ; 
"=""15:00"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""15:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";"2,143";166;30;"2,338";48;"2,143";0;"2,190"; ; 
"=""15:30""";"1,737";825;600;"3,163";40;"1,737";0;"1,777"; ; 
"=""15:45""";"1,287";0;"1,644";"2,931";11;"1,287";3;"1,301"; ; 
"=""15:45"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""15:50"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";896;0;668;"1,564";24;896;77;997; ; 
"=""16:15""";614;17;836;"1,467";6;614;0;620; ; 
"=""16:30""";622;1;721;"1,343";2;622;0;623; ; 
"=""16:45""";595;0;"1,689";"2,284";0;595;2;597; ; 
"=""17:00""";472;0;"2,049";"2,521";0;472;2;474; ; 
"=""17:15""";492;0;"2,006";"2,498";0;492;0;492; ; 
"=""17:30""";294;1;"2,100";"2,395";0;294;0;294; ; 
"=""17:45""";270;0;"1,899";"2,169";0;270;1;271; ; 
"=""18:00""";77;0;"1,768";"1,846";0;77;0;77; ; 
"=""18:15""";48;0;"1,621";"1,669";0;48;0;48; ; 
"=""18:30""";6;0;"3,108";"3,114";0;6;1;7; ; 
"=""18:45""";0;1;"2,183";"2,078";0;0;0;; ; 
"=""19:00""";0;0;"3,254";"3,253";0;0;1;; ; 
"=""19:15""";0;1;"3,715";"4,426";0;0;0;; ; 
"=""19:30"""; ;0;"4,128";;0;;2;; ; 
"=""19:45"""; ;0;"4,342";;0;;2;; ; 
"=""20:00"""; ;0;"3,939";;0;;1;; ; 
"=""20:15"""; ;0;"4,406";;0;;0;; ; 
"=""20:30"""; ;0;"4,155";;0;;1;; ; 
"=""20:45"""; ;2;"2,878";;0;;0;; ; 
"=""21:00"""; ;0;"4,011";;0;;2;; ; 
"=""21:15"""; ;0;"2,427";;0;;1;; ; 
"=""21:30"""; ;0;"2,985";;0;;0;; ; 
"=""21:45"""; ;0;"2,521";;0;;1;; ; 
"=""22:00"""; ;0;"3,145";;0;;0;; ; 
"=""22:15"""; ;0;"2,167";;0;;0;; ; 
"=""22:30"""; ;0;"2,179";;0;;1;; ; 
"=""22:45"""; ;0;"2,490";;0;;1;; ; 
"=""23:00"""; ;0;"2,300";;0;;1;; ; 
"=""23:15"""; ;0;"2,407";;0;;2;; ; 
"=""23:30"""; ;0;"1,956";;0;;2;; ; 
"=""23:45"""; ;0;"2,269";;0;;0;; ; 
"=""00:00"""; ;2;"2,044";;0;;0;;300;"3,000"
