 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""18:00""";5;1;"1,854";"1,860";0;5;0;5; ; 
"=""18:15""";0;0;"2,249";"2,248";0;0;0;; ; 
"=""18:30""";0;0;"3,180";"3,262";0;0;1;; ; 
"=""18:45""";0;0;"1,488";"1,487";0;0;0;; ; 
"=""19:00"""; ;0;"1,406";;0;;0;; ; 
"=""19:15"""; ;0;"1,829";;0;;0;; ; 
"=""19:30"""; ;0;"1,421";;0;;0;; ; 
"=""19:45"""; ;0;"1,325";;0;;0;; ; 
"=""20:00"""; ;0;"2,380";;0;;0;; ; 
"=""20:15"""; ;0;"2,418";;0;;0;; ; 
"=""20:30"""; ;0;"1,332";;0;;0;; ; 
"=""20:45"""; ;0;"2,774";;0;;0;; ; 
"=""21:00"""; ;0;"3,256";;0;;0;; ; 
"=""21:15"""; ;0;"1,318";;0;;0;; ; 
"=""21:30"""; ;0;"1,798";;0;;0;; ; 
"=""21:45"""; ;0;954;;0;;0;; ; 
"=""22:00"""; ;0;"1,223";;0;;0;; ; 
"=""22:15"""; ;0;"1,360";;0;;0;; ; 
"=""22:30"""; ;0;"1,824";;0;;0;; ; 
"=""22:45"""; ;0;"1,785";;0;;0;; ; 
"=""23:00"""; ;0;"1,355";;0;;0;; ; 
"=""23:15"""; ;0;"1,540";;0;;0;; ; 
"=""23:30"""; ;0;"1,576";;0;;0;; ; 
"=""23:45"""; ;0;"3,223";;0;;0;; ; 
"=""00:00"""; ;0;"1,707";;0;;0;;300;"3,000"
