 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:48"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:58"""; ; ; ; ; ; ; ; ; ;900
"=""12:00""";"1,249";0;13;"1,261";242;"1,249";538;"2,028"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""12:08"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""12:15""";"1,072";0;125;"1,198";359;"1,072";416;"1,848"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""12:28"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:30""";893;0;30;923;293;893;325;"1,510"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:38"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:43"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""12:45""";823;0;42;864;309;823;281;"1,413"; ; 
"=""12:48"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,663";313;66;"2,042";94;"1,663";0;"1,757"; ; 
"=""13:15""";"1,622";623;35;"2,280";36;"1,622";0;"1,658"; ; 
"=""13:18"""; ; ; ; ; ; ; ; ; ;660
"=""13:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,668";57;43;"1,768";42;"1,668";0;"1,710"; ; 
"=""13:45""";"1,581";227;72;"1,880";72;"1,581";0;"1,653"; ; 
"=""13:53"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:58"""; ; ; ; ; ; ; ; ; ;"2,220"
"=""14:00""";"1,837";0;108;"1,945";108;"1,837";441;"2,385"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:08"""; ; ; ; ; ; ; ; ; ;0
"=""14:13"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,683";0;73;"1,756";148;"1,683";460;"2,292"; ; 
"=""14:30""";"1,769";0;155;"1,924";177;"1,769";9;"1,955"; ; 
"=""14:45""";"1,438";500;86;"2,025";80;"1,438";0;"1,518"; ; 
"=""15:00""";"1,270";"1,230";108;"2,608";98;"1,270";0;"1,368"; ; 
"=""15:15""";"1,156";"1,622";98;"2,876";91;"1,156";0;"1,247"; ; 
"=""15:30""";999;"1,026";38;"2,063";44;999;0;"1,043"; ; 
"=""15:45""";792;"1,101";22;"1,915";26;792;0;818; ; 
"=""16:00""";646;970;36;"1,652";29;646;0;675; ; 
"=""16:15""";340;849;335;"1,523";42;340;0;382; ; 
"=""16:30""";292;311;"1,292";"1,895";11;292;0;303; ; 
"=""16:45""";254;0;"1,130";"1,385";0;254;1;255; ; 
"=""17:00""";161;0;"1,156";"1,317";0;161;0;161; ; 
"=""17:15""";91;1;"1,803";"1,895";0;91;0;91; ; 
"=""17:30""";72;0;"2,445";"2,517";0;72;1;73; ; 
"=""17:45""";35;0;"1,571";"1,606";0;35;0;35; ; 
"=""18:00""";7;2;"2,551";"2,560";0;7;0;7; ; 
"=""18:15""";0;0;"2,028";"2,028";0;0;0;; ; 
"=""18:30""";0;0;"3,067";"2,634";0;0;0;; ; 
"=""18:45""";0;0;"2,014";"2,013";0;0;1;; ; 
"=""19:00""";0;0;"2,475";"1,901";0;0;1;; ; 
"=""19:15"""; ;1;"2,519";;0;;0;; ; 
"=""19:30"""; ;0;"2,494";;0;;2;; ; 
"=""19:45"""; ;0;"2,883";;0;;0;; ; 
"=""20:00"""; ;0;"3,055";;0;;0;; ; 
"=""20:15"""; ;0;"2,696";;0;;0;; ; 
"=""20:30"""; ;0;"3,799";;0;;0;; ; 
"=""20:45"""; ;0;"3,022";;0;;0;; ; 
"=""21:00"""; ;3;"2,477";;0;;0;; ; 
"=""21:15"""; ;3;"2,337";;0;;0;; ; 
"=""21:30"""; ;0;"2,808";;0;;0;; ; 
"=""21:45"""; ;0;"3,949";;0;;0;; ; 
"=""22:00"""; ;0;"2,706";;0;;0;; ; 
"=""22:15"""; ;1;"2,385";;0;;0;; ; 
"=""22:30"""; ;2;"2,075";;0;;0;; ; 
"=""22:45"""; ;0;"2,331";;0;;0;; ; 
"=""23:00"""; ;0;"2,278";;0;;3;; ; 
"=""23:15"""; ;0;"1,878";;0;;0;; ; 
"=""23:30"""; ;0;"1,774";;0;;1;; ; 
"=""23:45"""; ;0;"1,899";;0;;1;; ; 
"=""00:00"""; ;0;"1,719";;0;;1;;300;"3,000"
