 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:32"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""11:37"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""11:42"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""11:45""";"1,010";0;27;"1,037";317;"1,010";484;"1,811"; ; 
"=""11:52"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:57"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:00""";973;0;9;982;308;973;433;"1,714"; ; 
"=""12:02"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""12:07"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""12:12"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:15""";896;0;19;915;314;896;382;"1,592"; ; 
"=""12:17"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:27"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:30""";791;0;12;803;311;791;352;"1,454"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;0
"=""12:37"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"2,580"
"=""12:45""";"1,276";0;185;"1,461";359;"1,276";122;"1,757"; ; 
"=""12:47"""; ; ; ; ; ; ; ; ; ;0
"=""12:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:57"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""13:00""";"1,891";656;343;"2,890";344;"1,891";0;"2,235"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""13:07"""; ; ; ; ; ; ; ; ; ;0
"=""13:12"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""13:15""";"1,955";806;317;"3,079";310;"1,955";0;"2,265"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""13:22"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""13:27"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""13:30""";"1,886";626;356;"2,868";363;"1,886";0;"2,249"; ; 
"=""13:32"""; ; ; ; ; ; ; ; ; ;0
"=""13:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,054";292;247;"2,592";243;"2,054";0;"2,297"; ; 
"=""14:00""";"2,150";0;29;"2,179";22;"2,150";245;"2,416"; ; 
"=""14:15""";"1,850";0;32;"1,883";32;"1,850";412;"2,295"; ; 
"=""14:22"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""14:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,878";0;33;"1,911";30;"1,878";263;"2,171"; ; 
"=""14:45""";"1,842";11;38;"1,891";34;"1,842";0;"1,876"; ; 
"=""15:00""";"1,558";113;62;"1,733";52;"1,558";0;"1,610"; ; 
"=""15:15""";"1,272";"1,299";42;"2,613";41;"1,272";0;"1,313"; ; 
"=""15:17"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""15:22"""; ; ; ; ; ; ; ; ; ;270
"=""15:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";977;"1,266";79;"2,323";84;977;0;"1,061"; ; 
"=""15:45""";865;348;30;"1,243";23;865;0;888; ; 
"=""15:57"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""16:00""";695;733;14;"1,443";12;695;0;707; ; 
"=""16:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:15""";349;"1,113";17;"1,479";11;349;0;360; ; 
"=""16:30""";153;976;183;"1,312";23;153;0;176; ; 
"=""16:45""";131;310;466;906;12;131;0;143; ; 
"=""17:00""";118;0;"1,382";"1,500";0;118;1;119; ; 
"=""17:15""";93;0;"2,327";"2,421";0;93;1;94; ; 
"=""17:30""";55;0;"3,209";"3,264";0;55;1;56; ; 
"=""17:45""";18;0;"2,361";"2,380";0;18;1;19; ; 
"=""18:00""";0;0;"2,106";"2,105";0;0;0;0; ; 
"=""18:15""";0;0;"1,962";"1,961";0;0;1;; ; 
"=""18:30""";0;0;"1,969";"1,968";0;0;1;; ; 
"=""18:45""";0;0;"1,831";"1,831";0;0;1;; ; 
"=""19:00""";0;0;"2,021";"2,021";0;0;0;; ; 
"=""19:15""";0;0;"2,984";"2,984";0;0;0;; ; 
"=""19:30""";0;0;"1,996";"1,996";0;0;0;; ; 
"=""19:45""";0;0;"3,364";"3,364";0;0;0;; ; 
"=""20:00""";0;0;"3,112";"3,112";0;0;0;; ; 
"=""20:15""";0;0;"2,645";"2,645";0;0;0;; ; 
"=""20:30""";0;0;"5,268";"5,268";0;0;0;; ; 
"=""20:45""";0;0;"3,726";"3,726";0;0;0;; ; 
"=""21:00""";0;0;"3,424";"3,424";0;0;0;; ; 
"=""21:15""";0;0;"2,971";"2,971";0;0;0;; ; 
"=""21:30""";0;0;"2,232";"2,232";0;0;0;; ; 
"=""21:45""";0;0;"2,278";"2,278";0;0;0;; ; 
"=""22:00""";0;0;"2,140";"2,140";0;0;0;; ; 
"=""22:15""";0;0;"1,809";"1,809";0;0;0;; ; 
"=""22:30""";0;0;"1,915";"1,915";0;0;0;; ; 
"=""22:45""";0;0;"1,888";"1,888";0;0;0;; ; 
"=""23:00""";0;0;"1,765";"1,765";0;0;0;; ; 
"=""23:15""";0;0;"1,659";"1,659";0;0;0;; ; 
"=""23:30""";0;0;"1,626";"1,626";0;0;0;; ; 
"=""23:45""";0;0;"1,412";"1,412";0;0;0;; ; 
"=""00:00""";0;0;"1,526";"1,526";0;0;0;;300;"3,000"
