 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:30""";425;0;"2,091";"2,516";0;425;0;425; ; 
"=""13:45""";465;0;"1,436";"1,901";0;465;1;466; ; 
"=""14:00""";379;0;"1,424";"1,803";0;379;0;379; ; 
"=""14:15""";375;0;"1,531";"1,906";0;375;1;376; ; 
"=""14:30""";312;0;"1,439";"1,750";0;312;1;312; ; 
"=""14:45""";327;0;"1,450";"1,776";0;327;1;328; ; 
"=""15:00""";338;1;945;"1,283";0;338;0;338; ; 
"=""15:15""";360;1;768;"1,129";0;360;0;360; ; 
"=""15:30""";428;0;"2,094";"2,522";0;428;0;428; ; 
"=""15:45""";486;1;390;877;0;486;0;486; ; 
"=""16:00""";492;1;573;"1,065";0;492;0;492; ; 
"=""16:15""";487;0;407;894;0;487;2;489; ; 
"=""16:30""";462;0;495;957;0;462;0;462; ; 
"=""16:45""";409;0;546;955;0;409;3;412; ; 
"=""17:00""";361;0;487;849;0;361;0;361; ; 
"=""17:15""";275;0;"1,452";"1,728";0;275;2;277; ; 
"=""17:30""";170;0;"1,257";"1,427";0;170;1;171; ; 
"=""17:45""";100;0;"2,049";"2,149";0;100;0;100; ; 
"=""18:00""";56;1;"1,377";"1,434";0;56;0;56; ; 
"=""18:15""";6;0;"1,071";"1,077";0;6;2;7; ; 
"=""18:30""";0;2;"2,120";"2,122";0;0;0;; ; 
"=""18:45""";0;0;"1,821";"1,821";0;0;0;; ; 
"=""19:00""";0;0;"2,005";"2,003";0;0;2;; ; 
"=""19:15""";0;0;"2,044";"2,044";0;0;0;; ; 
"=""19:30""";0;0;"2,245";"2,245";0;0;0;; ; 
"=""19:45""";0;0;"5,629";"2,458";0;0;"3,097";; ; 
"=""20:00""";0;0;"5,097";"2,352";0;0;"2,745";; ; 
"=""20:15"""; ;0;"6,123";;0;;"2,063";; ; 
"=""20:30"""; ;0;"4,757";;0;;"1,585";; ; 
"=""20:45"""; ;0;"3,617";;0;;"1,282";; ; 
"=""21:00"""; ;0;"3,202";;0;;"1,043";; ; 
"=""21:15"""; ;0;"3,106";;0;;913;; ; 
"=""21:30"""; ;0;"4,899";;0;;794;; ; 
"=""21:45"""; ;0;"3,219";;0;;700;; ; 
"=""22:00"""; ;0;"3,137";;0;;621;; ; 
"=""22:15"""; ;0;"4,314";;0;;547;; ; 
"=""22:30"""; ;0;"2,273";;0;;501;; ; 
"=""22:45"""; ;0;"2,363";;0;;452;; ; 
"=""23:00"""; ;0;"2,621";;0;;410;; ; 
"=""23:15"""; ;0;"2,553";;0;;374;; ; 
"=""23:30"""; ;0;"1,895";;0;;337;; ; 
"=""23:45"""; ;0;"2,050";;0;;315;; ; 
"=""00:00"""; ;0;"2,275";;0;;290;;300;"3,000"
