 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:59"""; ; ; ; ; ; ; ; ; ;960
"=""12:00""";"1,055";0;55;"1,109";262;"1,055";83;"1,400"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";844;0;33;877;257;844;53;"1,154"; ; 
"=""12:24"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""12:29"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""12:30""";"1,506";0;31;"1,537";111;"1,506";59;"1,675"; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:44"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""12:45""";"1,535";339;28;"1,902";98;"1,535";0;"1,633"; ; 
"=""12:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,552";375;52;"1,979";57;"1,552";0;"1,609"; ; 
"=""13:04"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""13:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:14"""; ; ; ; ; ; ; ; ; ;330
"=""13:15""";"1,434";"1,097";25;"2,555";54;"1,434";0;"1,488"; ; 
"=""13:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,386";869;30;"2,285";76;"1,386";0;"1,462"; ; 
"=""13:44"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""13:45""";"1,831";143;54;"2,028";55;"1,831";0;"1,886"; ; 
"=""13:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,388";956;28;"2,372";31;"1,388";0;"1,419"; ; 
"=""14:04"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""14:09"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""14:14"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""14:15""";"2,102";0;44;"2,147";126;"2,102";187;"2,416"; ; 
"=""14:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,943";0;84;"2,027";153;"1,943";27;"2,123"; ; 
"=""14:44"""; ; ; ; ; ; ; ; ; ;540
"=""14:45""";"2,206";23;33;"2,262";93;"2,206";0;"2,299"; ; 
"=""14:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,997";627;75;"2,699";63;"1,997";0;"2,060"; ; 
"=""15:15""";"1,774";783;38;"2,595";42;"1,774";0;"1,816"; ; 
"=""15:30""";649;"1,261";85;"1,995";82;649;0;731; ; 
"=""15:45""";432;571;14;"1,016";15;432;0;447; ; 
"=""16:00""";713;201;11;926;10;713;0;723; ; 
"=""16:15""";900;0;14;914;14;900;166;"1,079"; ; 
"=""16:30""";572;323;18;913;14;572;0;586; ; 
"=""16:45""";139;706;20;866;19;139;0;158; ; 
"=""17:00""";87;702;22;811;17;87;0;104; ; 
"=""17:15""";90;"1,735";174;"1,999";33;90;0;123; ; 
"=""17:29"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""17:30""";78;917;"2,470";"3,464";29;78;0;106; ; 
"=""17:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:45""";34;317;"1,374";"1,725";23;34;0;57; ; 
"=""18:00""";29;1;"1,659";"1,690";0;29;0;29; ; 
"=""18:15""";3;0;"2,343";"2,346";0;3;2;5; ; 
"=""18:30""";0;1;"1,862";"1,863";0;0;0;; ; 
"=""18:45""";0;1;"1,595";"1,458";0;0;0;; ; 
"=""19:00""";0;0;"2,045";"2,044";0;0;1;; ; 
"=""19:15""";0;0;"2,133";"2,412";0;0;0;; ; 
"=""19:30"""; ;1;"2,333";;0;;0;; ; 
"=""19:45"""; ;0;"4,049";;0;;0;; ; 
"=""20:00"""; ;0;"4,042";;0;;0;; ; 
"=""20:15"""; ;0;"2,389";;0;;0;; ; 
"=""20:30"""; ;0;"2,414";;0;;0;; ; 
"=""20:45"""; ;0;"2,361";;0;;0;; ; 
"=""21:00"""; ;0;"2,768";;0;;0;; ; 
"=""21:15"""; ;0;"2,379";;0;;0;; ; 
"=""21:30"""; ;0;"2,281";;0;;0;; ; 
"=""21:45"""; ;0;"2,129";;0;;0;; ; 
"=""22:00"""; ;0;"2,071";;0;;0;; ; 
"=""22:15"""; ;0;"2,076";;0;;0;; ; 
"=""22:30"""; ;0;"1,941";;0;;0;; ; 
"=""22:45"""; ;0;"2,177";;0;;0;; ; 
"=""23:00"""; ;0;"1,923";;0;;0;; ; 
"=""23:15"""; ;0;"2,189";;0;;0;; ; 
"=""23:30"""; ;0;"1,868";;0;;0;; ; 
"=""23:45"""; ;0;"1,965";;0;;0;; ; 
"=""00:00"""; ;0;"1,908";;0;;0;;300;"3,000"
