 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""19:45""";0;0;"3,447";"3,503";0;0;0;; ; 
"=""20:00"""; ;1;"3,089";;0;;0;; ; 
"=""20:15"""; ;0;"3,274";;0;;0;; ; 
"=""20:30"""; ;0;"3,633";;0;;0;; ; 
"=""20:45"""; ;0;"3,864";;0;;0;; ; 
"=""21:00"""; ;0;"4,509";;0;;0;; ; 
"=""21:15"""; ;0;"5,024";;0;;0;; ; 
"=""21:30"""; ;0;"4,424";;0;;0;; ; 
"=""21:45"""; ;0;"2,861";;0;;0;; ; 
"=""22:00"""; ;0;"3,467";;0;;0;; ; 
"=""22:15"""; ;0;"2,850";;0;;0;; ; 
"=""22:30"""; ;0;"2,741";;0;;0;; ; 
"=""22:45"""; ;0;"2,673";;0;;0;; ; 
"=""23:00"""; ;0;"3,022";;0;;0;; ; 
"=""23:15"""; ;0;"3,632";;0;;0;; ; 
"=""23:30"""; ;0;"2,293";;0;;0;; ; 
"=""23:45"""; ;0;"2,680";;0;;0;; ; 
"=""00:00"""; ;0;"2,196";;0;;0;;300;"3,000"
