 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:21"""; ; ; ; ; ; ; ; ; ;870
"=""13:30""";581;0;11;592;310;581;249;"1,141"; ; 
"=""13:31"""; ; ; ; ; ; ; ; ; ;750
"=""13:36"""; ; ; ; ; ; ; ; ; ;900
"=""13:41"""; ; ; ; ; ; ; ; ; ;690
"=""13:45""";583;0;13;596;310;583;65;958; ; 
"=""13:46"""; ; ; ; ; ; ; ; ; ;720
"=""13:51"""; ; ; ; ; ; ; ; ; ;780
"=""14:00""";582;0;24;605;317;582;37;936; ; 
"=""14:01"""; ; ; ; ; ; ; ; ; ;750
"=""14:11"""; ; ; ; ; ; ; ; ; ;780
"=""14:15""";586;0;0;586;301;586;43;929; ; 
"=""14:16"""; ; ; ; ; ; ; ; ; ;840
"=""14:21"""; ; ; ; ; ; ; ; ; ;810
"=""14:26"""; ; ; ; ; ; ; ; ; ;780
"=""14:30""";609;0;18;627;309;609;50;968; ; 
"=""14:31"""; ; ; ; ; ; ; ; ; ;810
"=""14:45""";620;0;24;644;314;620;41;974; ; 
"=""14:46"""; ; ; ; ; ; ; ; ; ;840
"=""14:51"""; ; ; ; ; ; ; ; ; ;930
"=""14:56"""; ; ; ; ; ; ; ; ; ;780
"=""15:00""";689;0;17;706;305;689;42;"1,036"; ; 
"=""15:01"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:11"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""15:15""";"1,105";179;17;"1,301";67;"1,105";0;"1,172"; ; 
"=""15:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:26"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""15:30""";848;402;58;"1,307";169;848;0;"1,017"; ; 
"=""15:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:45""";729;0;35;764;54;729;81;864; ; 
"=""16:00""";705;222;13;940;12;705;0;717; ; 
"=""16:15""";538;241;21;800;17;538;0;555; ; 
"=""16:30""";271;540;11;822;9;271;0;280; ; 
"=""16:45""";208;616;9;833;7;208;0;215; ; 
"=""17:00""";162;681;18;862;17;162;0;179; ; 
"=""17:15""";110;"1,809";34;"1,953";28;110;0;138; ; 
"=""17:30""";87;"1,817";8;"1,911";10;87;0;97; ; 
"=""17:31"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""17:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:45""";8;"1,434";71;"1,513";33;8;0;41; ; 
"=""18:00""";0;900;467;"1,348";26;0;0;6; ; 
"=""18:15""";0;846;"1,614";"2,415";44;0;0;; ; 
"=""18:30""";0;107;"2,616";"2,722";1;0;0;; ; 
"=""18:45""";0;0;"2,007";"2,006";0;0;1;; ; 
"=""19:00""";0;0;"3,304";"3,303";0;0;1;; ; 
"=""19:15""";0;0;"3,433";"3,738";0;0;0;; ; 
"=""19:30""";0;0;"3,094";"3,094";0;0;0;; ; 
"=""19:45""";0;0;"2,883";"2,864";0;0;0;; ; 
"=""20:00"""; ;0;"2,624";;0;;1;; ; 
"=""20:15"""; ;0;"3,765";;0;;1;; ; 
"=""20:30"""; ;0;"3,756";;0;;0;; ; 
"=""20:45"""; ;0;"3,617";;0;;0;; ; 
"=""21:00"""; ;0;"2,832";;0;;0;; ; 
"=""21:15"""; ;0;"2,371";;0;;0;; ; 
"=""21:30"""; ;0;"2,109";;0;;0;; ; 
"=""21:45"""; ;0;"2,243";;0;;0;; ; 
"=""22:00"""; ;0;"2,015";;0;;0;; ; 
"=""22:15"""; ;0;"2,065";;0;;0;; ; 
"=""22:30"""; ;0;"2,033";;0;;0;; ; 
"=""22:45"""; ;0;"1,731";;0;;0;; ; 
"=""23:00"""; ;0;"3,555";;0;;0;; ; 
"=""23:15"""; ;0;"2,276";;0;;0;; ; 
"=""23:30"""; ;0;"2,834";;0;;0;; ; 
"=""23:45"""; ;0;"2,659";;0;;0;; ; 
"=""00:00"""; ;0;"2,723";;0;;0;;300;"3,000"
