 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""16:30""";365;444;13;822;11;365;0;376; ; 
"=""16:45""";229;471;23;724;20;229;0;249; ; 
"=""17:00""";124;"1,394";35;"1,553";23;124;0;147; ; 
"=""17:15""";82;"1,909";14;"2,005";19;82;0;101; ; 
"=""17:30""";21;"1,127";527;"1,674";38;21;0;58; ; 
"=""17:45""";0;866;813;"1,671";34;0;0;26; ; 
"=""17:49"""; ; ; ; ; ; ; ; ; ;420
"=""17:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""18:00""";0;676;879;"1,536";20;0;0;2; ; 
"=""18:15""";0;1;"2,452";"2,452";0;0;0;; ; 
"=""18:30""";0;0;"3,079";"3,078";0;0;1;; ; 
"=""18:45""";0;1;"1,771";"2,114";0;0;0;; ; 
"=""19:00""";0;1;"2,942";"2,943";0;0;0;; ; 
"=""19:15"""; ;1;"1,998";;0;;0;; ; 
"=""19:30"""; ;0;"2,224";;0;;1;; ; 
"=""19:45"""; ;0;"2,778";;0;;0;; ; 
"=""20:00"""; ;0;"3,024";;0;;0;; ; 
"=""20:15"""; ;0;"3,021";;0;;0;; ; 
"=""20:30"""; ;0;"2,604";;0;;0;; ; 
"=""20:45"""; ;0;"4,046";;0;;0;; ; 
"=""21:00"""; ;0;"2,689";;0;;0;; ; 
"=""21:15"""; ;0;"2,857";;0;;0;; ; 
"=""21:30"""; ;0;"2,820";;0;;0;; ; 
"=""21:45"""; ;0;"2,096";;0;;0;; ; 
"=""22:00"""; ;0;"2,373";;0;;4;; ; 
"=""22:15"""; ;0;"2,160";;0;;1;; ; 
"=""22:30"""; ;0;"2,074";;0;;1;; ; 
"=""22:45"""; ;1;"4,347";;0;;0;; ; 
"=""23:00"""; ;0;"2,792";;0;;0;; ; 
"=""23:15"""; ;0;"3,449";;0;;0;; ; 
"=""23:30"""; ;1;"2,366";;0;;0;; ; 
"=""23:45"""; ;0;"1,857";;0;;2;; ; 
"=""00:00"""; ;0;"1,621";;0;;2;;300;"3,000"
