 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""19:15""";0;1;"3,132";"3,132";0;0;0;; ; 
"=""19:30""";0;1;"2,213";"2,189";0;0;0;; ; 
"=""19:45"""; ;0;"2,139";;0;;1;; ; 
"=""20:00"""; ;0;"3,086";;0;;2;; ; 
"=""20:15"""; ;0;"2,882";;0;;1;; ; 
"=""20:30"""; ;0;"4,512";;0;;0;; ; 
"=""20:45"""; ;0;"2,559";;0;;0;; ; 
"=""21:00"""; ;2;"3,038";;0;;0;; ; 
"=""21:15"""; ;0;"3,018";;0;;1;; ; 
"=""21:30"""; ;1;"2,172";;0;;0;; ; 
"=""21:45"""; ;0;"2,229";;0;;0;; ; 
"=""22:00"""; ;0;"3,210";;0;;0;; ; 
"=""22:15"""; ;0;"3,700";;0;;1;; ; 
"=""22:30"""; ;0;"2,961";;0;;0;; ; 
"=""22:45"""; ;0;"2,792";;0;;0;; ; 
"=""23:00"""; ;0;"2,252";;0;;0;; ; 
"=""23:15"""; ;0;"1,670";;0;;0;; ; 
"=""23:30"""; ;0;"1,804";;0;;0;; ; 
"=""23:45"""; ;0;"1,789";;0;;0;; ; 
"=""00:00"""; ;0;"1,769";;0;;0;;300;"3,000"
