 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:00""";701;0;15;716;15;701;"1,056";"1,772"; ; 
"=""09:15""";723;0;11;734;10;723;"1,233";"1,966"; ; 
"=""09:30""";"1,285";0;78;"1,363";89;"1,285";720;"2,093"; ; 
"=""09:45""";720;0;31;751;31;720;"1,499";"2,250"; ; 
"=""10:00""";682;0;21;703;37;682;"1,648";"2,367"; ; 
"=""10:05"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""10:10"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""10:15""";"1,158";0;50;"1,207";251;"1,158";983;"2,391"; ; 
"=""10:15"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""10:20"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""10:25"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""10:30""";730;0;0;730;301;730;"1,059";"2,090"; ; 
"=""10:30"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""10:35"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""10:40"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""10:45""";700;0;28;727;317;700;691;"1,707"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""10:50"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""10:55"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:00""";"1,121";0;104;"1,225";309;"1,121";388;"1,818"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""11:05"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""11:10"""; ; ; ; ; ; ; ; ; ;"2,250"
"=""11:15""";787;0;81;868;354;787;406;"1,547"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;180
"=""11:20"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""11:25"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:30""";849;0;35;884;326;849;301;"1,475"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;930
"=""11:35"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:40"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:45""";691;0;38;728;333;691;239;"1,262"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""11:50"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:55"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:00""";813;0;97;910;376;813;192;"1,381"; ; 
"=""12:05"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""12:10"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:15""";811;0;19;829;319;811;158;"1,287"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;960
"=""12:25"""; ; ; ; ; ; ; ; ; ;990
"=""12:30""";770;0;15;785;314;770;138;"1,222"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;900
"=""12:40"""; ; ; ; ; ; ; ; ; ;870
"=""12:45""";716;0;5;721;307;716;118;"1,141"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;900
"=""12:50"""; ; ; ; ; ; ; ; ; ;960
"=""12:55"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""13:00""";749;0;79;828;352;749;106;"1,207"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""13:05"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""13:10"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""13:15""";"1,752";0;33;"1,785";311;"1,752";25;"2,088"; ; 
"=""13:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:20"""; ; ; ; ; ; ; ; ; ;900
"=""13:25"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""13:30""";"1,942";374;97;"2,412";255;"1,942";0;"2,197"; ; 
"=""13:30"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""13:35"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"1,806";26;106;"1,938";271;"1,806";0;"2,077"; ; 
"=""14:00""";"1,631";176;22;"1,828";89;"1,631";0;"1,720"; ; 
"=""14:00"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""14:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,301";355;27;"1,683";179;"1,301";0;"1,480"; ; 
"=""14:15"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""14:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";943;590;38;"1,570";78;943;0;"1,020"; ; 
"=""14:45""";864;778;37;"1,678";42;864;0;906; ; 
"=""15:00""";"1,437";794;33;"2,263";38;"1,437";0;"1,475"; ; 
"=""15:15""";946;927;23;"1,896";31;946;0;977; ; 
"=""15:30""";933;540;66;"1,539";66;933;0;999; ; 
"=""15:45""";695;312;24;"1,031";20;695;0;715; ; 
"=""16:00""";672;219;9;900;7;672;0;679; ; 
"=""16:15""";500;375;12;887;11;500;0;511; ; 
"=""16:30""";380;331;21;732;19;380;0;399; ; 
"=""16:45""";261;571;18;849;16;261;0;277; ; 
"=""17:00""";164;678;26;868;23;164;0;187; ; 
"=""17:15""";98;"1,344";591;"2,033";34;98;0;132; ; 
"=""17:30""";79;117;"3,554";"3,749";2;79;0;80; ; 
"=""17:45""";31;0;"2,013";"2,044";0;31;0;31; ; 
"=""18:00""";1;0;"1,667";"1,667";0;1;0;1; ; 
"=""18:15""";0;1;"1,625";"1,626";0;0;0;; ; 
"=""18:30""";0;0;"2,841";"2,841";0;0;1;; ; 
"=""18:45""";0;0;"3,304";"3,303";0;0;1;; ; 
"=""19:00""";0;0;"4,264";"4,515";0;0;1;; ; 
"=""19:15""";0;0;"3,467";"3,467";0;0;0;; ; 
"=""19:30""";0;1;"3,223";"3,713";0;0;0;; ; 
"=""19:45"""; ;0;"3,359";;0;;1;; ; 
"=""20:00"""; ;0;"2,987";;0;;1;; ; 
"=""20:15"""; ;0;"2,777";;0;;1;; ; 
"=""20:30"""; ;0;"2,975";;0;;0;; ; 
"=""20:45"""; ;0;"3,604";;0;;1;; ; 
"=""21:00"""; ;1;"3,210";;0;;0;; ; 
"=""21:15"""; ;0;"2,996";;0;;1;; ; 
"=""21:30"""; ;0;"2,987";;0;;0;; ; 
"=""21:45"""; ;0;"2,657";;0;;0;; ; 
"=""22:00"""; ;0;"2,605";;0;;0;; ; 
"=""22:15"""; ;0;"2,562";;0;;0;; ; 
"=""22:30"""; ;0;"2,366";;0;;0;; ; 
"=""22:45"""; ;0;"2,422";;0;;0;; ; 
"=""23:00"""; ;0;"2,375";;0;;0;; ; 
"=""23:15"""; ;0;"3,234";;0;;0;; ; 
"=""23:30"""; ;0;"3,452";;0;;0;; ; 
"=""23:45"""; ;0;"3,057";;0;;0;; ; 
"=""00:00"""; ;0;"3,893";;0;;0;;300;"3,000"
