 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:45""";600;0;739;"1,339";0;600;0;600; ; 
"=""08:00""";685;0;723;"1,407";15;685;8;708; ; 
"=""08:13"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""08:15""";782;0;501;"1,283";20;782;108;910; ; 
"=""08:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:30""";955;0;641;"1,596";32;955;119;"1,106"; ; 
"=""08:45""";909;0;92;"1,000";45;909;407;"1,360"; ; 
"=""09:00""";"1,040";0;97;"1,137";38;"1,040";493;"1,571"; ; 
"=""09:15""";"1,394";0;153;"1,547";64;"1,394";372;"1,830"; ; 
"=""09:30""";934;0;20;954;30;934;"1,032";"1,996"; ; 
"=""09:43"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""09:45""";"1,170";0;102;"1,272";92;"1,170";897;"2,159"; ; 
"=""09:48"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""09:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:58"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""10:00""";"1,163";0;214;"1,376";219;"1,163";745;"2,127"; ; 
"=""10:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,080";0;267;"1,346";264;"1,080";913;"2,256"; ; 
"=""10:18"""; ; ; ; ; ; ; ; ; ;0
"=""10:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,384";0;355;"1,739";359;"1,384";433;"2,177"; ; 
"=""10:33"""; ; ; ; ; ; ; ; ; ;720
"=""10:38"""; ; ; ; ; ; ; ; ; ;330
"=""10:43"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""10:45""";"1,212";0;323;"1,535";346;"1,212";662;"2,220"; ; 
"=""10:48"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""10:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:58"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""11:00""";"1,073";0;274;"1,347";355;"1,073";553;"1,982"; ; 
"=""11:03"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:08"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""11:13"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""11:15""";"1,147";0;278;"1,425";382;"1,147";641;"2,169"; ; 
"=""11:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:23"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""11:30""";885;0;23;908;249;885;529;"1,663"; ; 
"=""11:33"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""11:38"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""11:43"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""11:45""";832;0;59;891;317;832;479;"1,627"; ; 
"=""11:48"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:53"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""11:58"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:00""";683;0;5;688;304;683;364;"1,351"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:08"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:15""";814;0;12;826;312;814;258;"1,384"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:28"""; ; ; ; ; ; ; ; ; ;810
"=""12:30""";840;0;27;867;326;840;197;"1,363"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:38"""; ; ; ; ; ; ; ; ; ;900
"=""12:43"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""12:45""";"1,030";528;124;"1,682";208;"1,030";0;"1,238"; ; 
"=""12:48"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,526";0;37;"2,563";29;"2,526";19;"2,574"; ; 
"=""13:15""";"2,421";668;24;"3,114";25;"2,421";0;"2,446"; ; 
"=""13:30""";"2,348";623;26;"2,998";16;"2,348";0;"2,364"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""13:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,352";951;79;"3,382";85;"2,352";0;"2,437"; ; 
"=""14:00""";"2,054";637;57;"2,748";56;"2,054";0;"2,110"; ; 
"=""14:15""";"1,457";"1,298";37;"2,792";29;"1,457";0;"1,486"; ; 
"=""14:30""";"1,256";930;437;"2,623";39;"1,256";0;"1,295"; ; 
"=""14:45""";"1,629";668;450;"2,747";25;"1,629";0;"1,654"; ; 
"=""15:00""";"1,378";0;"1,409";"2,787";0;"1,378";0;"1,378"; ; 
"=""15:15""";"1,099";0;"1,480";"2,578";6;"1,099";2;"1,107"; ; 
"=""15:30""";993;0;"2,007";"3,000";2;993;0;995; ; 
"=""15:45""";797;0;206;"1,004";2;797;1;800; ; 
"=""16:00""";466;0;543;"1,009";0;466;1;467; ; 
"=""16:15""";420;1;372;793;0;420;0;420; ; 
"=""16:30""";174;0;742;916;0;174;1;174; ; 
"=""16:45""";143;0;659;802;0;143;1;144; ; 
"=""17:00""";106;0;729;835;0;106;0;106; ; 
"=""17:15""";67;0;"1,962";"2,030";0;67;0;67; ; 
"=""17:30""";36;0;"1,966";"2,002";0;36;0;36; ; 
"=""17:45""";14;0;"1,601";"1,615";0;14;0;14; ; 
"=""18:00""";0;0;"2,384";"2,384";0;0;0;0; ; 
"=""18:15""";0;0;"1,496";"1,496";0;0;0;; ; 
"=""18:30""";0;0;"2,119";"2,119";0;0;0;; ; 
"=""18:45""";0;0;"2,360";"2,360";0;0;0;; ; 
"=""19:00""";0;0;"2,614";"2,614";0;0;0;; ; 
"=""19:15""";0;0;"2,947";"3,036";0;0;0;; ; 
"=""19:30""";0;0;"4,474";"4,474";0;0;0;; ; 
"=""19:45""";0;0;"3,119";"2,619";0;0;0;; ; 
"=""20:00"""; ;0;"3,432";;0;;0;; ; 
"=""20:15"""; ;0;"3,129";;0;;0;; ; 
"=""20:30"""; ;0;"3,571";;0;;0;; ; 
"=""20:45""";0;0;"3,405";"3,341";0;0;0;; ; 
"=""21:00""";0;0;"4,679";"4,679";0;0;0;; ; 
"=""21:15""";0;0;"4,807";"5,579";0;0;0;; ; 
"=""21:29"""; ; ; ; ; ; ; ; ;300; 
"=""21:30"""; ;0;"4,594";;0;;0;; ; 
"=""21:45"""; ;;;;;;;; ; 
"=""22:00"""; ;0;"3,878";;0;;0;; ; 
"=""22:15"""; ;0;"3,504";;0;;0;; ; 
"=""22:30"""; ;0;"3,684";;0;;0;; ; 
"=""22:45"""; ;0;"3,445";;0;;0;; ; 
"=""23:00"""; ;0;"2,535";;0;;0;; ; 
"=""23:15"""; ;0;"3,310";;0;;0;; ; 
"=""23:30"""; ;0;"2,177";;0;;0;; ; 
"=""23:45"""; ;0;"2,953";;0;;0;; ; 
"=""00:00"""; ;0;"2,570";;0;;0;;300;"3,000"
