 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:05"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""10:10"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""10:15""";"1,432";0;241;"1,674";240;"1,432";381;"2,053"; ; 
"=""10:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";863;0;82;944;74;863;"1,359";"2,295"; ; 
"=""10:35"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""10:40"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""10:45""";"1,305";0;330;"1,634";335;"1,305";443;"2,082"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:55"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""11:00""";"1,247";0;312;"1,558";310;"1,247";632;"2,189"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:05"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""11:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";"1,335";0;343;"1,678";344;"1,335";505;"2,184"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;0
"=""11:20"""; ; ; ; ; ; ; ; ; ;780
"=""11:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,250";0;297;"1,547";304;"1,250";663;"2,217"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""11:35"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""11:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";"1,160";0;354;"1,514";378;"1,160";750;"2,288"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;450
"=""11:50"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""11:55"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""12:00""";"1,249";0;346;"1,596";368;"1,249";556;"2,173"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""12:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:10"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""12:15""";843;0;106;949;265;843;616;"1,724"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:20"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""12:25"""; ; ; ; ; ; ; ; ; ;480
"=""12:30""";"1,415";101;148;"1,664";167;"1,415";0;"1,582"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""12:35"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""12:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,456";925;315;"2,696";317;"1,456";0;"1,773"; ; 
"=""13:00""";"1,827";"1,556";213;"3,597";219;"1,827";0;"2,046"; ; 
"=""13:15""";"1,770";"1,179";117;"3,065";115;"1,770";0;"1,884"; ; 
"=""13:20"""; ; ; ; ; ; ; ; ; ;0
"=""13:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,815";"1,148";95;"3,058";87;"1,815";0;"1,902"; ; 
"=""13:45""";913;"1,582";684;"3,179";57;913;0;970; ; 
"=""14:00""";"2,345";434;10;"2,789";13;"2,345";0;"2,358"; ; 
"=""14:15""";"2,192";820;10;"3,022";8;"2,192";0;"2,199"; ; 
"=""14:30""";"2,050";659;126;"2,835";20;"2,050";0;"2,070"; ; 
"=""14:45""";"1,614";0;104;"1,718";14;"1,614";180;"1,808"; ; 
"=""14:55"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""15:00""";"1,477";143;370;"1,991";15;"1,477";0;"1,492"; ; 
"=""15:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";"1,029";14;"1,139";"2,182";0;"1,029";0;"1,029"; ; 
"=""15:30""";928;0;996;"1,924";2;928;0;930; ; 
"=""15:45""";802;0;80;882;7;802;41;850; ; 
"=""16:00""";627;0;252;878;0;627;0;627; ; 
"=""16:15""";422;0;399;821;0;422;0;422; ; 
"=""16:30""";231;0;739;970;0;231;1;231; ; 
"=""16:45""";185;0;634;819;0;185;1;186; ; 
"=""17:00""";137;0;899;"1,036";0;137;0;137; ; 
"=""17:15""";92;0;"2,055";"2,147";0;92;0;92; ; 
"=""17:30""";57;0;"2,050";"2,107";0;57;0;57; ; 
"=""17:45""";4;0;"2,136";"2,140";0;4;0;4; ; 
"=""18:00""";0;0;"1,945";"1,945";0;0;0;; ; 
"=""18:15""";0;0;"3,024";"3,024";0;0;0;; ; 
"=""18:30""";0;0;"2,925";"2,925";0;0;0;; ; 
"=""18:45""";0;0;"2,335";"2,316";0;0;0;; ; 
"=""19:00""";0;0;"2,683";"2,683";0;0;0;; ; 
"=""19:15""";0;0;"2,896";"2,505";0;0;0;; ; 
"=""19:30"""; ;0;"2,264";;0;;0;; ; 
"=""19:45"""; ;0;"2,512";;0;;0;; ; 
"=""20:00"""; ;0;"3,281";;0;;0;; ; 
"=""20:15"""; ;0;"2,978";;0;;0;; ; 
"=""20:30"""; ;0;"3,940";;0;;0;; ; 
"=""20:45"""; ;0;"2,655";;0;;0;; ; 
"=""21:00"""; ;0;"2,471";;0;;0;; ; 
"=""21:15"""; ;0;"3,007";;0;;0;; ; 
"=""21:30"""; ;0;"3,241";;0;;0;; ; 
"=""21:45"""; ;0;"3,105";;0;;0;; ; 
"=""22:00"""; ;0;"2,638";;0;;0;; ; 
"=""22:15"""; ;0;"2,667";;0;;0;; ; 
"=""22:30"""; ;0;"2,336";;0;;0;; ; 
"=""22:45"""; ;0;"2,544";;0;;0;; ; 
"=""23:00"""; ;0;"2,372";;0;;0;; ; 
"=""23:15"""; ;0;"2,159";;0;;0;; ; 
"=""23:30"""; ;0;"3,102";;0;;0;; ; 
"=""23:45"""; ;0;"2,672";;0;;0;; ; 
"=""00:00"""; ;0;"3,168";;0;;0;;300;"3,000"
