 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:45""";"1,953";0;320;"2,273";316;"1,953";65;"2,334"; ; 
"=""10:52"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:57"""; ; ; ; ; ; ; ; ; ;0
"=""11:00""";"1,838";0;351;"2,188";349;"1,838";144;"2,331"; ; 
"=""11:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:07"""; ; ; ; ; ; ; ; ; ;0
"=""11:12"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""11:15""";"1,744";0;303;"2,047";328;"1,744";199;"2,270"; ; 
"=""11:17"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,748";0;322;"2,070";351;"1,748";215;"2,314"; ; 
"=""11:32"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""11:37"""; ; ; ; ; ; ; ; ; ;0
"=""11:42"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""11:45""";"1,626";0;284;"1,909";359;"1,626";216;"2,200"; ; 
"=""11:52"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:57"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:00""";838;0;129;967;374;838;623;"1,835"; ; 
"=""12:02"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""12:07"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:12"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:15""";857;0;28;885;317;857;503;"1,677"; ; 
"=""12:17"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""12:22"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""12:27"""; ; ; ; ; ; ; ; ; ;990
"=""12:30""";914;0;24;938;321;914;357;"1,592"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:37"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""12:45""";824;0;32;856;321;824;290;"1,435"; ; 
"=""12:47"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""12:52"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""12:57"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""13:00""";"1,803";0;151;"1,954";311;"1,803";156;"2,270"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:07"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""13:12"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""13:15""";"1,762";0;164;"1,927";321;"1,762";131;"2,214"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""13:22"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""13:27"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""13:30""";"1,589";0;42;"1,631";327;"1,589";197;"2,112"; ; 
"=""13:32"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""13:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"1,701";0;26;"1,727";284;"1,701";168;"2,153"; ; 
"=""13:57"""; ; ; ; ; ; ; ; ; ;990
"=""14:00""";"1,707";0;11;"1,718";141;"1,707";151;"1,999"; ; 
"=""14:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:07"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""14:12"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,556";0;25;"1,580";155;"1,556";134;"1,844"; ; 
"=""14:30""";"1,505";15;21;"1,541";105;"1,505";0;"1,610"; ; 
"=""14:45""";"1,445";46;31;"1,521";54;"1,445";0;"1,499"; ; 
"=""15:00""";"1,253";145;39;"1,437";46;"1,253";0;"1,299"; ; 
"=""15:15""";"1,116";678;43;"1,837";43;"1,116";0;"1,159"; ; 
"=""15:30""";926;"1,602";77;"2,605";79;926;0;"1,005"; ; 
"=""15:45""";936;0;15;951;16;936;3;955; ; 
"=""16:00""";824;0;13;838;11;824;39;874; ; 
"=""16:15""";534;298;16;848;12;534;0;546; ; 
"=""16:30""";331;576;13;920;11;331;0;342; ; 
"=""16:45""";279;606;24;909;24;279;0;303; ; 
"=""17:00""";168;"1,124";39;"1,330";32;168;0;199; ; 
"=""17:15""";107;"1,158";847;"2,113";26;107;0;133; ; 
"=""17:30""";101;80;"1,488";"1,668";3;101;0;104; ; 
"=""17:45""";19;0;"1,585";"1,604";0;19;0;19; ; 
"=""18:00""";0;0;"2,232";"2,232";0;0;0;0; ; 
"=""18:15""";0;0;"1,562";"1,759";0;0;1;; ; 
"=""18:30""";0;0;"2,163";"2,162";0;0;1;; ; 
"=""18:45"""; ;0;"1,640";;0;;2;; ; 
"=""19:00"""; ;1;"1,518";;0;;0;; ; 
"=""19:15"""; ;0;"2,409";;0;;2;; ; 
"=""19:30"""; ;0;"3,430";;0;;0;; ; 
"=""19:45"""; ;0;"3,160";;0;;0;; ; 
"=""20:00"""; ;0;"3,755";;0;;0;; ; 
"=""20:15"""; ;0;"3,530";;0;;0;; ; 
"=""20:30"""; ;0;"3,659";;0;;0;; ; 
"=""20:45"""; ;0;"4,775";;0;;0;; ; 
"=""21:00"""; ;0;"4,459";;0;;0;; ; 
"=""21:15"""; ;0;"4,366";;0;;0;; ; 
"=""21:30"""; ;0;"3,445";;0;;0;; ; 
"=""21:45"""; ;0;"2,762";;0;;0;; ; 
"=""22:00"""; ;0;"2,355";;0;;0;; ; 
"=""22:15"""; ;0;"2,829";;0;;0;; ; 
"=""22:30"""; ;0;"2,092";;0;;0;; ; 
"=""22:45"""; ;0;"2,373";;0;;0;; ; 
"=""23:00"""; ;0;"2,518";;0;;0;; ; 
"=""23:15"""; ;0;"1,696";;0;;0;; ; 
"=""23:30"""; ;0;"2,198";;0;;0;; ; 
"=""23:45"""; ;0;"1,767";;0;;0;; ; 
"=""00:00"""; ;0;"1,760";;0;;0;;300;"3,000"
