 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:01"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""10:06"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";766;0;41;807;43;766;"1,679";"2,487"; ; 
"=""10:30""";764;0;46;810;46;764;"1,797";"2,607"; ; 
"=""10:45""";"1,601";0;186;"1,787";207;"1,601";759;"2,568"; ; 
"=""11:00""";820;0;103;922;102;820;"1,247";"2,168"; ; 
"=""11:15""";"1,065";0;57;"1,122";57;"1,065";972;"2,094"; ; 
"=""11:21"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""11:26"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""11:30""";922;0;126;"1,049";237;922;989;"2,148"; ; 
"=""11:31"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""11:36"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""11:41"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";865;0;67;932;266;865;840;"1,971"; ; 
"=""11:46"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""11:51"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""11:56"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:00""";691;0;53;744;306;691;671;"1,667"; ; 
"=""12:01"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:06"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""12:11"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""12:15""";816;0;27;843;303;816;559;"1,678"; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""12:21"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:26"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""12:30""";930;0;19;950;303;930;491;"1,724"; ; 
"=""12:31"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""12:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:41"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""12:45""";"1,519";0;92;"1,611";214;"1,519";88;"1,820"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""12:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,496";234;142;"2,872";141;"2,496";0;"2,637"; ; 
"=""13:11"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""13:15""";"2,229";"1,253";215;"3,696";206;"2,229";0;"2,434"; ; 
"=""13:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:26"""; ; ; ; ; ; ; ; ; ;990
"=""13:30""";"1,723";"2,569";162;"4,454";168;"1,723";0;"1,891"; ; 
"=""13:31"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""13:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,037";"2,343";209;"4,589";206;"2,037";0;"2,243"; ; 
"=""14:00""";"1,471";"1,503";"1,868";"4,841";61;"1,471";0;"1,532"; ; 
"=""14:15""";"2,217";"1,110";"1,674";"5,001";84;"2,217";0;"2,301"; ; 
"=""14:30""";"2,366";794;"1,166";"4,326";118;"2,366";0;"2,484"; ; 
"=""14:45""";"2,667";491;"1,293";"4,451";49;"2,667";0;"2,716"; ; 
"=""15:00""";"2,311";0;"2,073";"4,384";10;"2,311";0;"2,321"; ; 
"=""15:15""";"1,660";0;"2,990";"4,649";0;"1,660";1;"1,661"; ; 
"=""15:30""";"1,111";0;"1,642";"2,753";0;"1,111";0;"1,111"; ; 
"=""15:45""";"1,118";0;874;"1,992";19;"1,118";69;"1,206"; ; 
"=""16:00""";"1,195";0;"1,508";"2,703";0;"1,195";0;"1,195"; ; 
"=""16:15""";"1,118";0;810;"1,928";6;"1,118";23;"1,147"; ; 
"=""16:30""";974;0;550;"1,523";7;974;57;"1,037"; ; 
"=""16:45""";531;0;"2,084";"2,615";0;531;0;531; ; 
"=""17:00""";427;0;"2,409";"2,836";0;427;2;428; ; 
"=""17:15""";320;0;"2,031";"2,351";0;320;0;320; ; 
"=""17:30""";297;0;"3,791";"4,088";0;297;0;297; ; 
"=""17:45""";228;1;"1,802";"2,031";0;228;0;228; ; 
"=""18:00""";125;1;"3,371";"3,498";0;125;0;125; ; 
"=""18:15""";70;0;"2,557";"2,627";0;70;2;72; ; 
"=""18:30""";26;0;"2,534";"2,560";0;26;1;27; ; 
"=""18:45""";0;0;"3,372";"3,370";0;0;2;; ; 
"=""19:00""";0;1;"3,806";"3,807";0;0;0;; ; 
"=""19:15""";0;0;"3,641";"3,638";0;0;2;; ; 
"=""19:30""";0;2;"3,032";"3,053";0;0;0;; ; 
"=""19:45""";0;0;"3,388";"3,386";0;0;1;; ; 
"=""20:00""";0;1;"3,466";"3,857";0;0;0;; ; 
"=""20:15"""; ;0;"2,748";;0;;1;; ; 
"=""20:30"""; ;0;"2,784";;0;;1;; ; 
"=""20:45"""; ;1;"2,906";;0;;0;; ; 
"=""21:00"""; ;0;"3,583";;0;;1;; ; 
"=""21:15"""; ;0;"3,407";;0;;2;; ; 
"=""21:30"""; ;0;"3,315";;0;;0;; ; 
"=""21:45"""; ;0;"3,823";;0;;2;; ; 
"=""22:00"""; ;0;"3,552";;0;;3;; ; 
"=""22:15"""; ;1;"2,712";;0;;0;; ; 
"=""22:30"""; ;0;"3,087";;0;;0;; ; 
"=""22:45"""; ;0;"1,859";;0;;0;; ; 
"=""23:00"""; ;0;"2,476";;0;;0;; ; 
"=""23:15"""; ;0;"2,386";;0;;1;; ; 
"=""23:30"""; ;1;"2,430";;0;;0;; ; 
"=""23:45"""; ;0;"2,220";;0;;0;; ; 
"=""00:00"""; ;1;"2,153";;0;;0;;300;"3,000"
