 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:05"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""13:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,406";0;90;"1,496";93;"1,406";31;"1,530"; ; 
"=""13:30""";"1,364";378;72;"1,813";64;"1,364";0;"1,428"; ; 
"=""13:45""";"1,142";"2,127";53;"3,321";53;"1,142";0;"1,195"; ; 
"=""14:00""";876;"1,852";39;"2,767";37;876;0;913; ; 
"=""14:15""";"1,025";"1,527";108;"2,660";52;"1,025";0;"1,077"; ; 
"=""14:30""";920;940;104;"1,964";36;920;0;956; ; 
"=""14:40"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""14:45""";"1,227";378;43;"1,647";33;"1,227";0;"1,260"; ; 
"=""14:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,178";791;277;"2,245";29;"1,178";0;"1,207"; ; 
"=""15:15""";"1,262";0;"1,977";"3,239";21;"1,262";71;"1,355"; ; 
"=""15:30""";808;0;"1,022";"1,829";2;808;2;812; ; 
"=""15:45""";942;0;812;"1,754";3;942;5;950; ; 
"=""16:00""";874;1;785;"1,659";0;874;0;874; ; 
"=""16:15""";866;0;974;"1,841";0;866;2;868; ; 
"=""16:30""";631;0;648;"1,278";0;631;0;631; ; 
"=""16:45""";356;0;408;764;0;356;1;357; ; 
"=""17:00""";270;0;531;802;0;270;2;272; ; 
"=""17:15""";137;4;"1,962";"2,102";0;137;0;137; ; 
"=""17:30""";115;0;"1,791";"1,906";0;115;0;115; ; 
"=""17:45""";48;0;"2,659";"2,707";0;48;1;49; ; 
"=""18:00""";9;0;"1,472";"1,481";0;9;0;9; ; 
"=""18:15""";0;1;"1,376";"1,376";0;0;0;0; ; 
"=""18:30""";0;0;"1,496";"1,409";0;0;2;; ; 
"=""18:45""";0;0;"2,774";"2,773";0;0;1;; ; 
"=""19:00"""; ;0;"4,074";;0;;0;; ; 
"=""19:15"""; ;0;"2,217";;0;;0;; ; 
"=""19:30"""; ;0;"2,333";;0;;1;; ; 
"=""19:45"""; ;2;"2,933";;0;;0;; ; 
"=""20:00"""; ;0;"3,234";;0;;1;; ; 
"=""20:15"""; ;1;"3,018";;0;;0;; ; 
"=""20:30"""; ;0;"2,236";;0;;1;; ; 
"=""20:45"""; ;0;"1,986";;0;;1;; ; 
"=""21:00"""; ;3;"2,002";;0;;0;; ; 
"=""21:15"""; ;0;"1,948";;0;;1;; ; 
"=""21:30"""; ;0;"1,715";;0;;0;; ; 
"=""21:45"""; ;0;"1,627";;0;;0;; ; 
"=""22:00"""; ;0;"1,663";;0;;2;; ; 
"=""22:15"""; ;0;"1,623";;0;;1;; ; 
"=""22:30"""; ;1;"1,236";;0;;0;; ; 
"=""22:45"""; ;0;"1,477";;0;;2;; ; 
"=""23:00"""; ;0;"1,279";;0;;3;; ; 
"=""23:15"""; ;0;"1,292";;0;;0;; ; 
"=""23:30"""; ;0;"1,386";;0;;1;; ; 
"=""23:45"""; ;2;"1,272";;0;;0;; ; 
"=""00:00"""; ;0;"1,155";;0;;1;;300;"3,000"
