 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""14:45""";729;"1,079";27;"1,835";18;729;0;747; ; 
"=""15:00""";820;478;45;"1,343";43;820;0;863; ; 
"=""15:15""";728;"1,679";27;"2,434";23;728;0;751; ; 
"=""15:17"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""15:22"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";789;"1,054";636;"2,480";43;789;0;832; ; 
"=""15:45""";885;0;19;904;20;885;24;929; ; 
"=""15:47"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""15:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";737;0;16;753;15;737;149;901; ; 
"=""16:15""";551;300;16;866;15;551;0;565; ; 
"=""16:27"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""16:30""";493;263;15;771;14;493;0;507; ; 
"=""16:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:45""";430;344;165;938;17;430;0;447; ; 
"=""17:00""";252;2;"1,546";"1,800";0;252;0;252; ; 
"=""17:15""";117;0;"1,899";"2,015";0;117;2;119; ; 
"=""17:30""";79;0;"1,614";"1,693";0;79;0;79; ; 
"=""17:45""";11;1;"1,681";"1,692";0;11;0;11; ; 
"=""18:00""";0;0;"1,979";"1,978";0;0;1;0; ; 
"=""18:15""";0;0;"2,323";"2,322";0;0;1;; ; 
"=""18:30""";0;0;"2,044";"2,044";0;0;0;; ; 
"=""18:45""";0;0;"2,404";"2,403";0;0;0;; ; 
"=""19:00""";0;0;"3,054";"3,054";0;0;0;; ; 
"=""19:15""";0;0;"3,980";"3,980";0;0;0;; ; 
"=""19:30""";0;0;"2,914";"2,928";0;0;0;; ; 
"=""19:45""";0;0;"3,258";"3,258";0;0;0;; ; 
"=""20:00"""; ;0;"3,639";;0;;0;; ; 
"=""20:15"""; ;0;"3,635";;0;;0;; ; 
"=""20:30"""; ;0;"3,764";;0;;0;; ; 
"=""20:45"""; ;0;"3,276";;0;;0;; ; 
"=""21:00"""; ;0;"4,238";;0;;0;; ; 
"=""21:15"""; ;0;"3,143";;0;;0;; ; 
"=""21:30"""; ;0;"3,060";;0;;0;; ; 
"=""21:45"""; ;0;"2,654";;0;;0;; ; 
"=""22:00"""; ;0;"2,664";;0;;0;; ; 
"=""22:15"""; ;0;"2,727";;0;;0;; ; 
"=""22:30"""; ;0;"2,710";;0;;0;; ; 
"=""22:45"""; ;0;"2,704";;0;;0;; ; 
"=""23:00"""; ;0;"2,835";;0;;0;; ; 
"=""23:15"""; ;0;"2,374";;0;;0;; ; 
"=""23:30"""; ;0;"2,495";;0;;0;; ; 
"=""23:45"""; ;0;"2,486";;0;;0;; ; 
"=""00:00"""; ;0;"2,883";;0;;0;;300;"3,000"
