 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";873;0;67;941;240;873;"1,353";"2,467"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""11:20"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""11:25"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""11:30""";839;0;78;917;192;839;478;"1,509"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:35"""; ; ; ; ; ; ; ; ; ;0
"=""11:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";680;0;70;750;115;680;454;"1,249"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""11:50"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""12:00""";793;0;56;849;241;793;570;"1,604"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:10"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""12:15""";"1,174";0;111;"1,285";253;"1,174";255;"1,682"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:20"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""12:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";"1,403";0;141;"1,544";267;"1,403";339;"2,009"; ; 
"=""12:35"""; ; ; ; ; ; ; ; ; ;0
"=""12:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,250";"1,041";191;"2,481";203;"1,250";0;"1,452"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""12:50"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,629";0;72;"2,700";71;"2,629";308;"3,008"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""13:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,176";637;43;"2,856";28;"2,176";0;"2,204"; ; 
"=""13:30""";"1,957";375;99;"2,430";109;"1,957";0;"2,066"; ; 
"=""13:30"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""13:35"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""13:40"""; ; ; ; ; ; ; ; ; ;840
"=""13:45""";"1,937";437;89;"2,463";81;"1,937";0;"2,018"; ; 
"=""13:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:50"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""13:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"2,079";0;89;"2,168";86;"2,079";161;"2,326"; ; 
"=""14:15""";"2,330";5;55;"2,390";54;"2,330";0;"2,384"; ; 
"=""14:30""";"2,160";21;49;"2,230";48;"2,160";0;"2,208"; ; 
"=""14:45""";"2,086";166;36;"2,288";35;"2,086";0;"2,121"; ; 
"=""15:00""";"1,752";641;53;"2,446";55;"1,752";0;"1,807"; ; 
"=""15:15""";"1,510";"1,112";49;"2,671";37;"1,510";0;"1,547"; ; 
"=""15:20"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""15:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";"1,287";"1,145";72;"2,504";78;"1,287";0;"1,365"; ; 
"=""15:35"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""15:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:45""";"1,147";0;40;"1,188";42;"1,147";163;"1,352"; ; 
"=""16:00""";916;65;13;994;13;916;0;929; ; 
"=""16:15""";869;62;16;948;12;869;0;881; ; 
"=""16:30""";686;254;12;952;11;686;0;697; ; 
"=""16:45""";345;430;13;787;13;345;0;357; ; 
"=""16:55"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""17:00""";204;584;47;836;44;204;0;248; ; 
"=""17:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:15""";137;"1,529";146;"1,812";31;137;0;168; ; 
"=""17:30""";115;626;"1,206";"1,947";22;115;0;137; ; 
"=""17:45""";48;0;"1,633";"1,681";0;48;0;48; ; 
"=""18:00""";5;0;"1,894";"1,899";0;5;1;5; ; 
"=""18:15""";0;0;"2,240";"2,239";0;0;1;; ; 
"=""18:30""";0;0;"2,108";"2,106";0;0;2;; ; 
"=""18:45""";0;1;"2,676";"2,677";0;0;0;; ; 
"=""19:00""";0;0;"2,793";"2,792";0;0;1;; ; 
"=""19:15""";0;1;"2,929";"2,944";0;0;0;; ; 
"=""19:30""";0;0;"3,306";"3,306";0;0;0;; ; 
"=""19:45""";0;1;"2,758";"2,736";0;0;0;; ; 
"=""20:00"""; ;0;"2,764";;0;;1;; ; 
"=""20:15"""; ;2;"2,390";;0;;0;; ; 
"=""20:30"""; ;0;"2,695";;0;;0;; ; 
"=""20:45"""; ;0;"2,730";;0;;0;; ; 
"=""21:00"""; ;0;"4,012";;0;;0;; ; 
"=""21:15"""; ;0;"2,458";;0;;0;; ; 
"=""21:30"""; ;0;"2,502";;0;;0;; ; 
"=""21:45"""; ;0;"2,545";;0;;0;; ; 
"=""22:00"""; ;0;"2,255";;0;;0;; ; 
"=""22:15"""; ;0;"2,152";;0;;0;; ; 
"=""22:30"""; ;0;"2,408";;0;;0;; ; 
"=""22:45"""; ;0;"2,114";;0;;0;; ; 
"=""23:00"""; ;0;"2,207";;0;;0;; ; 
"=""23:15"""; ;0;"2,733";;0;;0;; ; 
"=""23:30"""; ;0;"2,801";;0;;0;; ; 
"=""23:45"""; ;0;"3,314";;0;;0;; ; 
"=""00:00"""; ;0;"3,162";;0;;0;;300;"3,000"
