 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:03"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:08"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:15""";852;0;24;876;323;852;589;"1,764"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""12:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";926;0;51;977;268;926;424;"1,619"; ; 
"=""12:38"""; ; ; ; ; ; ; ; ; ;"2,610"
"=""12:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"2,207";627;177;"3,011";224;"2,207";0;"2,431"; ; 
"=""12:58"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""13:00""";"2,178";959;30;"3,167";16;"2,178";0;"2,194"; ; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,131";"1,899";80;"3,110";79;"1,131";0;"1,210"; ; 
"=""13:18"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""13:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:28"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""13:30""";"1,459";"1,087";151;"2,698";144;"1,459";0;"1,603"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,319";705;120;"3,144";131;"2,319";0;"2,450"; ; 
"=""13:58"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""14:00""";"1,416";"1,440";108;"2,965";99;"1,416";0;"1,515"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:08"""; ; ; ; ; ; ; ; ; ;"2,610"
"=""14:13"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,518";962;199;"2,679";203;"1,518";0;"1,721"; ; 
"=""14:30""";"1,443";"1,403";34;"2,879";28;"1,443";0;"1,470"; ; 
"=""14:45""";"1,104";"1,162";551;"2,817";37;"1,104";0;"1,141"; ; 
"=""15:00""";"1,860";574;85;"2,519";45;"1,860";0;"1,905"; ; 
"=""15:15""";880;326;"1,216";"2,423";11;880;0;891; ; 
"=""15:30""";818;0;960;"1,779";9;818;4;831; ; 
"=""15:45""";883;0;108;991;30;883;112;"1,024"; ; 
"=""16:00""";"1,409";0;139;"1,549";26;"1,409";220;"1,655"; ; 
"=""16:15""";"1,253";192;265;"1,710";15;"1,253";0;"1,268"; ; 
"=""16:30""";908;0;683;"1,591";1;908;0;909; ; 
"=""16:45""";740;0;975;"1,715";0;740;0;740; ; 
"=""17:00""";690;0;"1,183";"1,873";0;690;0;690; ; 
"=""17:15""";518;0;"2,209";"2,728";0;518;1;519; ; 
"=""17:30""";345;0;"3,117";"3,462";0;345;1;346; ; 
"=""17:45""";196;0;"1,921";"2,118";0;196;1;197; ; 
"=""18:00""";73;1;"1,921";"1,995";0;73;0;73; ; 
"=""18:15""";30;0;"2,064";"2,094";0;30;1;31; ; 
"=""18:30""";4;0;"2,523";"2,527";0;4;0;4; ; 
"=""18:45""";0;0;"2,978";"2,976";0;0;2;; ; 
"=""19:00""";0;0;"3,002";"3,052";0;0;2;; ; 
"=""19:15""";0;0;"3,949";"3,948";0;0;1;; ; 
"=""19:30"""; ;0;"4,173";;0;;1;; ; 
"=""19:45"""; ;0;"4,043";;0;;0;; ; 
"=""20:00"""; ;0;"2,913";;0;;1;; ; 
"=""20:15"""; ;0;"2,804";;0;;0;; ; 
"=""20:30"""; ;0;"2,714";;0;;0;; ; 
"=""20:45"""; ;0;"2,233";;0;;0;; ; 
"=""21:00"""; ;0;"2,269";;0;;0;; ; 
"=""21:15"""; ;0;"2,141";;0;;0;; ; 
"=""21:30"""; ;0;"2,206";;0;;0;; ; 
"=""21:45"""; ;0;"2,408";;0;;0;; ; 
"=""22:00"""; ;0;"2,486";;0;;0;; ; 
"=""22:15"""; ;0;"2,469";;0;;0;; ; 
"=""22:30"""; ;0;"2,616";;0;;0;; ; 
"=""22:45"""; ;0;"2,275";;0;;0;; ; 
"=""23:00"""; ;0;"3,561";;0;;0;; ; 
"=""23:15"""; ;0;"3,266";;0;;0;; ; 
"=""23:30"""; ;0;"3,133";;0;;0;; ; 
"=""23:45"""; ;0;"3,500";;0;;0;; ; 
"=""00:00"""; ;0;"3,158";;0;;0;;300;"3,000"
