 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,711";0;29;"1,740";160;"1,711";284;"2,154"; ; 
"=""13:06"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""13:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,091";0;66;"2,157";255;"2,091";232;"2,578"; ; 
"=""13:30""";"2,533";471;31;"3,035";25;"2,533";0;"2,558"; ; 
"=""13:45""";"2,083";"1,403";76;"3,562";65;"2,083";0;"2,148"; ; 
"=""14:00""";936;"2,316";683;"3,935";42;936;0;978; ; 
"=""14:15""";"2,130";751;248;"3,128";62;"2,130";0;"2,192"; ; 
"=""14:30""";"1,288";"1,151";942;"3,380";36;"1,288";0;"1,324"; ; 
"=""14:45""";"1,475";717;"1,065";"3,258";48;"1,475";0;"1,523"; ; 
"=""15:00""";"1,261";1;"2,630";"3,891";0;"1,261";0;"1,261"; ; 
"=""15:15""";"1,075";0;"2,084";"3,158";0;"1,075";1;"1,075"; ; 
"=""15:30""";957;0;"1,958";"2,915";0;957;0;957; ; 
"=""15:45""";789;0;832;"1,621";0;789;0;789; ; 
"=""16:00""";644;0;838;"1,482";0;644;1;645; ; 
"=""16:15""";452;0;"1,037";"1,489";0;452;1;453; ; 
"=""16:30""";215;3;"1,102";"1,320";0;215;0;215; ; 
"=""16:45""";161;0;"1,135";"1,296";0;161;1;162; ; 
"=""17:00""";134;0;"1,659";"1,793";0;134;0;134; ; 
"=""17:15""";103;0;"2,555";"2,659";0;103;1;104; ; 
"=""17:30""";62;0;"2,786";"2,848";0;62;0;62; ; 
"=""17:45""";22;0;"2,079";"2,100";0;22;1;22; ; 
"=""18:00""";3;1;"1,608";"1,612";0;3;0;3; ; 
"=""18:15""";0;0;"2,037";"2,036";0;0;1;; ; 
"=""18:30""";0;1;"1,942";"1,942";0;0;0;; ; 
"=""18:45""";0;0;"2,609";"2,609";0;0;0;; ; 
"=""19:00""";0;0;"2,067";"2,315";0;0;1;; ; 
"=""19:15""";0;0;"1,963";"1,963";0;0;0;; ; 
"=""19:30""";0;0;"2,765";"3,744";0;0;0;; ; 
"=""19:45"""; ;1;"3,171";;0;;0;; ; 
"=""20:00"""; ;2;"3,447";;0;;0;; ; 
"=""20:15"""; ;0;"3,639";;0;;0;; ; 
"=""20:30"""; ;0;"2,990";;0;;1;; ; 
"=""20:45"""; ;0;"3,171";;0;;1;; ; 
"=""21:00"""; ;0;"2,756";;0;;0;; ; 
"=""21:15"""; ;2;"2,686";;0;;0;; ; 
"=""21:30"""; ;0;"2,678";;0;;2;; ; 
"=""21:45"""; ;0;"2,456";;0;;0;; ; 
"=""22:00"""; ;0;"2,283";;0;;2;; ; 
"=""22:15"""; ;1;"2,011";;0;;0;; ; 
"=""22:30"""; ;1;"2,214";;0;;0;; ; 
"=""22:45"""; ;0;"2,237";;0;;3;; ; 
"=""23:00"""; ;1;"3,223";;0;;0;; ; 
"=""23:15"""; ;1;"2,881";;0;;0;; ; 
"=""23:30"""; ;0;"3,254";;0;;1;; ; 
"=""23:45"""; ;1;"3,011";;0;;0;; ; 
"=""00:00"""; ;0;"3,194";;0;;1;;300;"3,000"
