 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:45"""; ;;;;;;;; ; 
"=""11:00"""; ;;;;;;;; ; 
"=""11:15"""; ;;;;;;;; ; 
"=""11:30"""; ;;;;;;;; ; 
"=""11:45"""; ;;;;;;;; ; 
"=""12:00"""; ;;;;;;;; ; 
"=""12:15"""; ;;;;;;;; ; 
"=""12:30"""; ;;;;;;;; ; 
"=""12:45"""; ;;;;;;;; ; 
"=""13:00"""; ;;;;;;;; ; 
"=""13:03"""; ; ; ; ; ; ; ; ;300; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""13:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15"""; ;;;;;;;; ; 
"=""13:30""";227;0;840;"1,067";0;227;1;228; ; 
"=""13:45""";262;0;"1,231";"1,493";0;262;1;263; ; 
"=""14:00""";509;0;688;"1,197";11;509;104;623; ; 
"=""14:15""";690;0;60;750;36;690;593;"1,319"; ; 
"=""14:30""";694;0;19;713;11;694;49;754; ; 
"=""14:45""";670;0;79;749;6;670;3;679; ; 
"=""15:00""";917;1;"1,173";"2,091";0;917;0;917; ; 
"=""15:15""";859;0;157;"1,016";55;859;529;"1,442"; ; 
"=""15:30""";575;0;996;"1,571";19;575;116;710; ; 
"=""15:45""";626;0;249;875;8;626;46;680; ; 
"=""16:00""";477;1;440;918;6;477;0;483; ; 
"=""16:15""";434;0;"1,503";"1,937";0;434;0;434; ; 
"=""16:30""";455;0;"1,030";"1,485";0;455;0;455; ; 
"=""16:45""";185;1;"1,704";"1,890";0;185;0;185; ; 
"=""17:00""";40;0;"1,604";"1,644";0;40;0;40; ; 
"=""17:15""";16;2;"2,196";"2,214";0;16;0;16; ; 
"=""17:30""";0;0;"1,920";"1,919";0;0;0;0; ; 
"=""17:45""";0;0;"1,945";"1,945";0;0;0;; ; 
"=""18:00""";0;0;"2,640";"2,637";0;0;3;0; ; 
"=""18:15""";0;0;"2,920";"2,919";0;0;1;; ; 
"=""18:30""";0;0;"2,419";"2,418";0;0;1;; ; 
"=""18:45""";0;2;"1,915";"1,917";0;0;0;; ; 
"=""19:00""";0;0;"2,364";"2,362";0;0;2;; ; 
"=""19:15""";0;0;"2,173";"2,823";0;0;0;; ; 
"=""19:30""";0;0;"2,205";"2,204";0;0;1;; ; 
"=""19:45"""; ;0;"1,969";;0;;1;; ; 
"=""20:00"""; ;0;"1,852";;0;;0;; ; 
"=""20:15"""; ;1;"3,472";;0;;0;; ; 
"=""20:30"""; ;0;"3,192";;0;;2;; ; 
"=""20:45"""; ;2;"2,214";;0;;0;; ; 
"=""21:00"""; ;1;"1,976";;0;;0;; ; 
"=""21:15"""; ;0;"1,709";;0;;0;; ; 
"=""21:30"""; ;1;"1,961";;0;;0;; ; 
"=""21:45"""; ;0;"1,815";;0;;2;; ; 
"=""22:00"""; ;0;"4,412";;0;;1;; ; 
"=""22:15"""; ;0;"2,490";;0;;0;; ; 
"=""22:30"""; ;0;"2,101";;0;;0;; ; 
"=""22:45"""; ;1;"3,247";;0;;0;; ; 
"=""23:00"""; ;1;"1,667";;0;;0;; ; 
"=""23:15"""; ;0;"1,560";;0;;3;; ; 
"=""23:30"""; ;0;"1,934";;0;;1;; ; 
"=""23:45"""; ;1;"1,557";;0;;0;; ; 
"=""00:00"""; ;2;"1,548";;0;;0;;300;"3,000"
