 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""18:00""";94;0;"1,570";"1,664";0;94;0;94; ; 
"=""18:15""";24;0;"1,753";"1,776";0;24;1;25; ; 
"=""18:30""";0;1;"2,837";"2,838";0;0;0;; ; 
"=""18:45""";0;0;"2,422";"2,421";0;0;1;; ; 
"=""19:00""";0;0;"2,231";"2,231";0;0;0;; ; 
"=""19:15""";0;0;"3,037";"2,610";0;0;2;; ; 
"=""19:30""";0;0;"3,805";"3,804";0;0;1;; ; 
"=""19:45""";0;0;"3,063";"3,558";0;0;0;; ; 
"=""20:00"""; ;0;"2,780";;0;;0;; ; 
"=""20:15"""; ;2;"2,792";;0;;0;; ; 
"=""20:30"""; ;0;"2,528";;0;;1;; ; 
"=""20:45"""; ;0;"2,257";;0;;3;; ; 
"=""21:00"""; ;0;"2,316";;0;;1;; ; 
"=""21:15"""; ;0;"2,228";;0;;1;; ; 
"=""21:30"""; ;0;"2,076";;0;;0;; ; 
"=""21:45"""; ;0;"2,346";;0;;0;; ; 
"=""22:00"""; ;0;"2,073";;0;;0;; ; 
"=""22:15"""; ;0;"3,054";;0;;3;; ; 
"=""22:30"""; ;0;"3,598";;0;;1;; ; 
"=""22:45"""; ;0;"2,920";;0;;1;; ; 
"=""23:00"""; ;0;"3,577";;0;;0;; ; 
"=""23:15"""; ;0;"3,321";;0;;0;; ; 
"=""23:30"""; ;0;"1,563";;0;;1;; ; 
"=""23:45"""; ;0;"1,620";;0;;1;; ; 
"=""00:00"""; ;0;"2,128";;0;;0;;300;"3,000"
