 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:45""";"1,254";0;305;"1,559";383;"1,254";140;"1,777"; ; 
"=""13:48"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""13:53"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""13:58"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""14:00""";"1,011";0;187;"1,198";361;"1,011";215;"1,587"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""14:08"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""14:15""";824;0;17;841;311;824;286;"1,421"; ; 
"=""14:18"""; ; ; ; ; ; ; ; ; ;630
"=""14:23"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""14:28"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""14:30""";757;0;37;794;313;757;238;"1,308"; ; 
"=""14:33"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""14:38"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""14:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";734;0;53;787;306;734;216;"1,256"; ; 
"=""15:00""";"1,321";187;24;"1,533";63;"1,321";0;"1,384"; ; 
"=""15:15""";"1,013";0;23;"1,037";23;"1,013";177;"1,214"; ; 
"=""15:30""";942;604;74;"1,620";73;942;0;"1,015"; ; 
"=""15:45""";758;244;30;"1,031";28;758;0;785; ; 
"=""16:00""";649;320;8;976;7;649;0;656; ; 
"=""16:15""";541;456;9;"1,006";8;541;0;549; ; 
"=""16:30""";340;722;54;"1,117";53;340;0;393; ; 
"=""16:45""";368;572;15;955;10;368;0;378; ; 
"=""16:48"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""16:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:00""";248;"1,685";29;"1,961";25;248;0;272; ; 
"=""17:15""";165;"1,831";19;"2,015";23;165;0;188; ; 
"=""17:30""";104;"1,444";100;"1,647";35;104;0;139; ; 
"=""17:38"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""17:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:45""";42;938;609;"1,590";49;42;0;91; ; 
"=""18:00""";0;824;815;"1,633";31;0;0;25; ; 
"=""18:15""";0;0;"2,933";"2,933";0;0;0;0; ; 
"=""18:30""";0;0;"3,554";"3,554";0;0;0;; ; 
"=""18:45""";0;0;"2,202";"2,201";0;0;0;; ; 
"=""19:00""";0;1;"2,393";"2,394";0;0;0;; ; 
"=""19:15""";0;0;"1,983";"1,983";0;0;1;; ; 
"=""19:30""";0;2;"2,446";"2,500";0;0;0;; ; 
"=""19:45""";0;0;"2,420";"2,420";0;0;0;; ; 
"=""20:00""";0;0;"2,298";"2,801";0;0;0;; ; 
"=""20:15"""; ;0;"2,799";;0;;1;; ; 
"=""20:30"""; ;0;"3,048";;0;;0;; ; 
"=""20:45"""; ;0;"4,420";;0;;0;; ; 
"=""21:00"""; ;0;"2,913";;0;;0;; ; 
"=""21:15"""; ;0;"2,825";;0;;0;; ; 
"=""21:30"""; ;0;"3,759";;0;;0;; ; 
"=""21:45"""; ;0;"2,914";;0;;0;; ; 
"=""22:00"""; ;0;"3,119";;0;;0;; ; 
"=""22:15"""; ;0;"3,776";;0;;0;; ; 
"=""22:30"""; ;0;"2,993";;0;;0;; ; 
"=""22:45"""; ;0;"2,370";;0;;0;; ; 
"=""23:00"""; ;0;"2,376";;0;;0;; ; 
"=""23:15"""; ;0;"2,427";;0;;0;; ; 
"=""23:30"""; ;0;"2,124";;0;;0;; ; 
"=""23:45"""; ;0;"1,791";;0;;0;; ; 
"=""00:00"""; ;0;"1,601";;0;;0;;300;"3,000"
