 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""15:00""";"1,017";0;"1,454";"2,471";6;"1,017";29;"1,052"; ; 
"=""15:15""";971;0;"1,819";"2,790";0;971;1;972; ; 
"=""15:30""";748;0;"2,152";"2,900";0;748;3;751; ; 
"=""15:45""";700;3;"1,010";"1,713";0;700;0;700; ; 
"=""16:00""";568;1;872;"1,440";0;568;0;568; ; 
"=""16:15""";463;0;"1,139";"1,602";0;463;0;463; ; 
"=""16:30""";369;2;"1,129";"1,501";0;369;0;369; ; 
"=""16:45""";309;0;944;"1,253";0;309;0;309; ; 
"=""17:00""";217;0;"1,365";"1,582";0;217;5;222; ; 
"=""17:15""";157;1;"2,477";"2,635";0;157;0;157; ; 
"=""17:30""";78;0;"2,972";"3,050";0;78;1;79; ; 
"=""17:45""";17;0;"2,134";"2,151";0;17;1;18; ; 
"=""18:00""";0;1;"1,631";"1,632";0;0;0;0; ; 
"=""18:15""";0;0;"2,331";"2,109";0;0;1;; ; 
"=""18:30""";0;0;"2,028";"2,027";0;0;0;; ; 
"=""18:45""";0;0;"2,427";"2,250";0;0;3;; ; 
"=""19:00"""; ;0;"2,393";;0;;1;; ; 
"=""19:15"""; ;0;"1,954";;0;;0;; ; 
"=""19:30"""; ;0;"2,044";;0;;0;; ; 
"=""19:45"""; ;0;"1,900";;0;;0;; ; 
"=""20:00"""; ;2;"2,717";;0;;0;; ; 
"=""20:15"""; ;0;"2,624";;0;;2;; ; 
"=""20:30"""; ;1;"2,394";;0;;0;; ; 
"=""20:45"""; ;0;"4,251";;0;;1;; ; 
"=""21:00"""; ;0;"2,797";;0;;0;; ; 
"=""21:15"""; ;2;"2,813";;0;;0;; ; 
"=""21:30"""; ;0;"2,765";;0;;1;; ; 
"=""21:45"""; ;0;"2,246";;0;;0;; ; 
"=""22:00"""; ;0;"2,505";;0;;3;; ; 
"=""22:15"""; ;1;"4,105";;0;;0;; ; 
"=""22:30"""; ;0;"2,935";;0;;2;; ; 
"=""22:45"""; ;0;"2,929";;0;;1;; ; 
"=""23:00"""; ;0;"2,721";;0;;0;; ; 
"=""23:15"""; ;0;"3,045";;0;;1;; ; 
"=""23:30"""; ;0;"1,958";;0;;0;; ; 
"=""23:45"""; ;0;"2,070";;0;;0;; ; 
"=""00:00"""; ;0;"2,088";;0;;1;;300;"3,000"
