 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:45""";390;0;954;"1,344";0;390;1;391; ; 
"=""14:00""";569;0;909;"1,478";0;569;1;570; ; 
"=""14:15""";616;0;"1,229";"1,845";0;616;1;617; ; 
"=""14:30""";664;0;681;"1,345";3;664;5;672; ; 
"=""14:45""";690;1;711;"1,402";0;690;0;690; ; 
"=""15:00""";509;0;"1,107";"1,616";0;509;1;510; ; 
"=""15:15""";577;1;"1,400";"1,978";0;577;0;577; ; 
"=""15:30""";515;0;"1,408";"1,923";5;515;5;525; ; 
"=""15:45""";366;0;603;969;0;366;0;366; ; 
"=""16:00""";344;0;623;967;0;344;0;344; ; 
"=""16:15""";92;2;796;889;0;92;0;92; ; 
"=""16:30""";53;0;792;846;0;53;1;54; ; 
"=""16:45""";64;0;677;741;0;64;1;65; ; 
"=""17:00""";18;0;"1,141";"1,159";0;18;1;19; ; 
"=""17:15""";0;0;"1,625";"1,625";0;0;0;0; ; 
"=""17:30""";0;0;"1,500";"1,500";0;0;0;0; ; 
"=""17:45""";0;0;"1,320";"1,320";0;0;0;0; ; 
"=""18:00""";0;0;"1,290";"1,290";0;0;0;; ; 
"=""18:15""";0;0;"1,587";"1,587";0;0;0;; ; 
"=""18:30""";0;0;"2,271";"2,271";0;0;0;; ; 
"=""18:45""";0;0;"2,009";"2,010";0;0;0;; ; 
"=""19:00""";0;0;"1,870";"1,870";0;0;0;; ; 
"=""19:15""";0;0;"3,039";"2,495";0;0;0;; ; 
"=""19:30"""; ;0;"2,060";;0;;0;; ; 
"=""19:45"""; ;0;"1,904";;0;;0;; ; 
"=""20:00"""; ;0;"2,803";;0;;0;; ; 
"=""20:15"""; ;0;"2,462";;0;;0;; ; 
"=""20:30"""; ;0;"2,208";;0;;0;; ; 
"=""20:45"""; ;0;"1,935";;0;;0;; ; 
"=""21:00"""; ;0;"3,340";;0;;0;; ; 
"=""21:15"""; ;0;"1,839";;0;;0;; ; 
"=""21:30"""; ;0;"2,311";;0;;0;; ; 
"=""21:45"""; ;0;"1,630";;0;;0;; ; 
"=""22:00"""; ;0;"2,037";;0;;0;; ; 
"=""22:15"""; ;0;"1,930";;0;;0;; ; 
"=""22:30"""; ;0;"1,890";;0;;0;; ; 
"=""22:45"""; ;0;"1,875";;0;;0;; ; 
"=""23:00"""; ;0;"1,679";;0;;0;; ; 
"=""23:15"""; ;0;"1,672";;0;;0;; ; 
"=""23:30"""; ;0;"1,422";;0;;0;; ; 
"=""23:45"""; ;0;"1,395";;0;;0;; ; 
"=""00:00"""; ;0;"1,703";;0;;0;;300;"3,000"
