 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""18:45""";0;0;"2,107";"2,067";0;0;0;; ; 
"=""19:00"""; ;0;"2,085";;0;;1;; ; 
"=""19:15"""; ;0;"3,154";;0;;1;; ; 
"=""19:30"""; ;1;"2,834";;0;;0;; ; 
"=""19:45"""; ;0;"2,891";;0;;0;; ; 
"=""20:00"""; ;0;"1,932";;0;;3;; ; 
"=""20:15"""; ;1;"6,029";;0;;0;; ; 
"=""20:30"""; ;0;"3,193";;0;;0;; ; 
"=""20:45"""; ;0;"2,890";;0;;1;; ; 
"=""21:00"""; ;0;"2,583";;0;;1;; ; 
"=""21:15"""; ;0;"2,972";;0;;0;; ; 
"=""21:30"""; ;0;"2,425";;0;;0;; ; 
"=""21:45"""; ;1;"2,226";;0;;0;; ; 
"=""22:00"""; ;0;"2,268";;0;;1;; ; 
"=""22:15"""; ;0;"2,593";;0;;1;; ; 
"=""22:30"""; ;0;"2,428";;0;;0;; ; 
"=""22:45"""; ;0;"2,417";;0;;1;; ; 
"=""23:00"""; ;0;"2,005";;0;;1;; ; 
"=""23:15"""; ;1;"2,249";;0;;0;; ; 
"=""23:30"""; ;0;"2,092";;0;;0;; ; 
"=""23:45"""; ;1;"2,106";;0;;0;; ; 
"=""00:00"""; ;0;"1,970";;0;;1;;300;"3,000"
