 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""18:30""";0;0;"1,445";"1,445";0;0;0;; ; 
"=""18:45""";0;0;"2,612";"2,250";0;0;0;; ; 
"=""19:00""";0;0;"1,873";"1,873";0;0;0;; ; 
"=""19:15"""; ;0;"2,132";;0;;0;; ; 
"=""19:30"""; ;0;"2,236";;0;;0;; ; 
"=""19:45"""; ;0;"3,951";;0;;0;; ; 
"=""20:00"""; ;0;"3,162";;0;;0;; ; 
"=""20:15"""; ;0;"4,221";;0;;0;; ; 
"=""20:30"""; ;0;"4,970";;0;;0;; ; 
"=""20:45"""; ;0;"2,338";;0;;0;; ; 
"=""21:00"""; ;0;"2,311";;0;;0;; ; 
"=""21:15"""; ;0;"2,217";;0;;0;; ; 
"=""21:30"""; ;0;"1,953";;0;;0;; ; 
"=""21:45"""; ;0;"2,144";;0;;0;; ; 
"=""22:00"""; ;0;"1,977";;0;;0;; ; 
"=""22:15"""; ;0;"1,586";;0;;0;; ; 
"=""22:30"""; ;0;"2,149";;0;;0;; ; 
"=""22:45"""; ;0;"1,955";;0;;0;; ; 
"=""23:00"""; ;0;"1,946";;0;;0;; ; 
"=""23:15"""; ;0;"1,502";;0;;0;; ; 
"=""23:30"""; ;0;"1,372";;0;;0;; ; 
"=""23:45"""; ;0;"1,602";;0;;0;; ; 
"=""00:00"""; ;0;"1,844";;0;;0;;300;"3,000"
