 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""17:30""";147;1;"1,678";"1,826";0;147;0;147; ; 
"=""17:45""";22;0;"2,214";"2,236";0;22;0;22; ; 
"=""18:00""";0;0;"4,288";"4,288";0;0;0;; ; 
"=""18:15""";0;0;"3,356";"3,476";0;0;1;; ; 
"=""18:30""";0;0;"2,910";"2,910";0;0;0;; ; 
"=""18:45""";0;0;"3,077";"3,346";0;0;0;; ; 
"=""19:00"""; ;0;"3,271";;0;;0;; ; 
"=""19:15"""; ;0;"2,899";;0;;0;; ; 
"=""19:30"""; ;0;"2,773";;0;;0;; ; 
"=""19:45"""; ;0;"2,968";;0;;0;; ; 
"=""20:00"""; ;0;"4,092";;0;;0;; ; 
"=""20:15"""; ;0;"2,749";;0;;0;; ; 
"=""20:30"""; ;0;"2,974";;0;;0;; ; 
"=""20:45"""; ;0;"4,824";;0;;0;; ; 
"=""21:00"""; ;0;"2,708";;0;;0;; ; 
"=""21:15"""; ;0;"3,191";;0;;0;; ; 
"=""21:30"""; ;0;"2,789";;0;;0;; ; 
"=""21:45"""; ;0;"2,353";;0;;0;; ; 
"=""22:00"""; ;0;"2,592";;0;;0;; ; 
"=""22:15"""; ;0;"2,820";;0;;0;; ; 
"=""22:30"""; ;0;"2,350";;0;;0;; ; 
"=""22:45"""; ;0;"2,578";;0;;0;; ; 
"=""23:00"""; ;0;"2,287";;0;;0;; ; 
"=""23:15"""; ;0;"3,729";;0;;0;; ; 
"=""23:30"""; ;0;"3,274";;0;;0;; ; 
"=""23:45"""; ;0;"3,768";;0;;0;; ; 
"=""00:00"""; ;0;"3,597";;0;;0;;300;"3,000"
