 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:45""";"1,069";0;767;"1,836";53;"1,069";68;"1,190"; ; 
"=""09:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";"1,196";0;347;"1,543";89;"1,196";638;"1,922"; ; 
"=""10:15""";895;0;43;937;42;895;"1,377";"2,313"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;900
"=""10:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,246";0;157;"1,403";159;"1,246";673;"2,078"; ; 
"=""10:34"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";843;0;81;924;84;843;"1,274";"2,201"; ; 
"=""10:49"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";899;0;93;992;88;899;"1,625";"2,612"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;900
"=""11:09"""; ; ; ; ; ; ; ; ; ;930
"=""11:14"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""11:15""";695;0;220;915;224;695;"1,228";"2,146"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:29"""; ; ; ; ; ; ; ; ; ;720
"=""11:30""";734;0;228;963;235;734;"1,157";"2,127"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:44"""; ; ; ; ; ; ; ; ; ;0
"=""11:45""";817;0;165;982;238;817;"1,145";"2,200"; ; 
"=""11:49"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""11:54"""; ; ; ; ; ; ; ; ; ;480
"=""11:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";812;0;74;886;267;812;"1,091";"2,170"; ; 
"=""12:14"""; ; ; ; ; ; ; ; ; ;480
"=""12:15""";"1,183";0;263;"1,445";295;"1,183";268;"1,746"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;900
"=""12:24"""; ; ; ; ; ; ; ; ; ;990
"=""12:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";784;0;209;993;303;784;724;"1,811"; ; 
"=""12:45""";"1,931";7;119;"2,056";119;"1,931";0;"2,050"; ; 
"=""13:00""";"2,293";413;104;"2,811";115;"2,293";0;"2,408"; ; 
"=""13:15""";"2,701";110;121;"2,932";114;"2,701";0;"2,815"; ; 
"=""13:30""";"2,199";188;114;"2,501";113;"2,199";0;"2,312"; ; 
"=""13:45""";"2,575";929;85;"3,589";80;"2,575";0;"2,655"; ; 
"=""13:54"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""13:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"2,492";"1,008";63;"3,564";67;"2,492";0;"2,559"; ; 
"=""14:15""";"2,590";571;52;"3,213";49;"2,590";0;"2,639"; ; 
"=""14:30""";"1,896";"1,571";72;"3,539";66;"1,896";0;"1,962"; ; 
"=""14:45""";"1,956";"1,496";888;"4,340";34;"1,956";0;"1,990"; ; 
"=""14:59"""; ; ; ; ; ; ; ; ; ;"2,640"
"=""15:00""";"1,571";956;"1,880";"4,407";35;"1,571";0;"1,606"; ; 
"=""15:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";"1,313";644;"1,144";"3,102";39;"1,313";0;"1,352"; ; 
"=""15:30""";"1,103";0;"2,007";"3,110";0;"1,103";0;"1,103"; ; 
"=""15:45""";960;0;"1,071";"2,031";0;960;0;960; ; 
"=""16:00""";762;0;571;"1,333";0;762;0;762; ; 
"=""16:15""";438;0;571;"1,009";0;438;2;440; ; 
"=""16:30""";406;1;745;"1,153";0;406;0;406; ; 
"=""16:45""";270;0;659;929;0;270;0;270; ; 
"=""17:00""";147;1;"1,626";"1,774";0;147;0;147; ; 
"=""17:15""";92;2;"1,991";"2,084";0;92;0;92; ; 
"=""17:30""";63;0;"2,406";"2,469";0;63;0;63; ; 
"=""17:45""";26;1;"2,049";"2,075";0;26;0;26; ; 
"=""18:00""";3;0;"1,732";"1,735";0;3;1;4; ; 
"=""18:15""";0;0;"1,568";"1,567";0;0;1;; ; 
"=""18:30""";0;0;"1,845";"1,844";0;0;1;; ; 
"=""18:45""";0;0;"2,670";"2,558";0;0;2;; ; 
"=""19:00""";0;0;"4,232";"4,232";0;0;1;; ; 
"=""19:15""";0;0;"4,507";"3,770";0;0;2;; ; 
"=""19:30"""; ;2;"4,299";;0;;0;; ; 
"=""19:45"""; ;0;"4,387";;0;;2;; ; 
"=""20:00"""; ;2;"4,208";;0;;0;; ; 
"=""20:15"""; ;0;"4,187";;0;;1;; ; 
"=""20:30"""; ;2;"4,419";;0;;0;; ; 
"=""20:45"""; ;1;"3,688";;0;;0;; ; 
"=""21:00"""; ;0;"3,761";;0;;2;; ; 
"=""21:15"""; ;0;"3,212";;0;;0;; ; 
"=""21:30"""; ;0;"2,494";;0;;1;; ; 
"=""21:45"""; ;0;"2,986";;0;;2;; ; 
"=""22:00"""; ;0;"2,617";;0;;1;; ; 
"=""22:15"""; ;0;"2,502";;0;;3;; ; 
"=""22:30"""; ;0;"2,537";;0;;2;; ; 
"=""22:45"""; ;1;"2,237";;0;;0;; ; 
"=""23:00"""; ;0;"2,434";;0;;1;; ; 
"=""23:15"""; ;0;"2,069";;0;;2;; ; 
"=""23:30"""; ;1;"2,077";;0;;0;; ; 
"=""23:45"""; ;0;"2,116";;0;;1;; ; 
"=""00:00"""; ;0;"2,068";;0;;1;;300;"3,000"
