 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:59"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""13:00""";"1,508";0;115;"1,623";349;"1,508";118;"1,974"; ; 
"=""13:05"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""13:10"""; ; ; ; ; ; ; ; ; ;90
"=""13:15""";"1,658";0;52;"1,710";326;"1,658";128;"2,112"; ;"3,000"
"=""13:25"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""13:30""";"1,321";0;144;"1,465";332;"1,321";135;"1,788"; ;"1,920"
"=""13:35"""; ; ; ; ; ; ; ; ; ;750
"=""13:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"1,409";0;140;"1,549";318;"1,409";109;"1,835"; ;"1,770"
"=""13:50"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""13:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,486";0;50;"1,536";273;"1,486";115;"1,874"; ;960
"=""14:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,788";0;336;"2,124";93;"1,788";56;"1,937"; ; 
"=""14:30""";"1,951";0;428;"2,379";22;"1,951";41;"2,014"; ; 
"=""14:45""";"1,660";0;852;"2,512";0;"1,660";1;"1,661"; ; 
"=""15:00""";"1,346";0;880;"2,226";3;"1,346";20;"1,369"; ; 
"=""15:15""";"1,154";0;"1,073";"2,228";0;"1,154";0;"1,154"; ; 
"=""15:30""";987;1;"2,167";"3,155";0;987;0;987; ; 
"=""15:45""";838;0;"1,357";"2,194";0;838;0;838; ; 
"=""16:00""";678;0;480;"1,158";0;678;0;678; ; 
"=""16:15""";500;0;530;"1,031";0;500;2;502; ; 
"=""16:30""";352;0;469;822;0;352;2;354; ; 
"=""16:45""";217;0;674;890;0;217;2;218; ; 
"=""17:00""";139;0;"1,417";"1,556";0;139;1;140; ; 
"=""17:15""";95;0;"2,014";"2,109";0;95;0;95; ; 
"=""17:30""";62;1;"2,376";"2,439";0;62;0;62; ; 
"=""17:45""";25;1;"1,793";"1,819";0;25;0;25; ; 
"=""18:00""";0;1;"1,563";"1,563";0;0;0;0; ; 
"=""18:15""";0;0;"2,352";"2,352";0;0;0;; ; 
"=""18:30""";0;1;"2,669";"2,670";0;0;0;; ; 
"=""18:45""";0;0;"2,536";"2,534";0;0;2;; ; 
"=""19:00""";0;1;"2,733";"2,733";0;0;0;; ; 
"=""19:15""";0;0;"2,529";"2,219";0;0;0;; ; 
"=""19:30""";0;1;"3,042";"3,044";0;0;0;; ; 
"=""19:45""";0;0;"2,326";"2,156";0;0;0;; ; 
"=""20:00"""; ;0;"2,432";;0;;1;; ; 
"=""20:15"""; ;0;"3,141";;0;;0;; ; 
"=""20:30"""; ;0;"3,629";;0;;1;; ; 
"=""20:45"""; ;0;"3,202";;0;;1;; ; 
"=""21:00"""; ;0;"3,173";;0;;1;; ; 
"=""21:15"""; ;0;"2,556";;0;;1;; ; 
"=""21:30"""; ;0;"2,638";;0;;0;; ; 
"=""21:45"""; ;0;"2,384";;0;;2;; ; 
"=""22:00"""; ;0;"2,832";;0;;2;; ; 
"=""22:15"""; ;1;"2,390";;0;;0;; ; 
"=""22:30"""; ;0;"2,767";;0;;441;; ; 
"=""22:45"""; ;0;"2,581";;0;;207;; ; 
"=""23:00"""; ;0;"2,417";;0;;149;; ; 
"=""23:15"""; ;0;"2,242";;0;;134;; ; 
"=""23:30"""; ;0;"4,132";;0;;121;; ; 
"=""23:45"""; ;0;"3,050";;0;;113;; ; 
"=""00:00"""; ;0;"2,804";;0;;105;;300;"3,000"
