 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:00""";800;0;55;855;46;800;768;"1,614"; ; 
"=""10:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";730;0;39;769;37;730;934;"1,701"; ; 
"=""10:28"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:30""";637;0;49;686;48;637;"1,084";"1,768"; ; 
"=""10:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";817;670;66;"1,552";65;817;0;882; ; 
"=""11:00""";804;122;20;946;19;804;0;823; ; 
"=""11:15""";819;0;43;862;51;819;798;"1,668"; ; 
"=""11:30""";684;0;64;748;57;684;"1,120";"1,861"; ; 
"=""11:45""";745;0;88;833;92;745;643;"1,479"; ; 
"=""12:00""";842;0;43;885;41;842;588;"1,471"; ; 
"=""12:15""";743;0;51;794;101;743;"1,596";"2,439"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";"1,277";0;68;"1,344";163;"1,277";839;"2,279"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;510
"=""12:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";596;0;93;688;175;596;"1,074";"1,844"; ; 
"=""13:00""";642;0;26;667;35;642;383;"1,060"; ; 
"=""13:15""";575;73;22;670;21;575;0;596; ; 
"=""13:28"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""13:30""";640;0;32;672;95;640;802;"1,536"; ; 
"=""13:38"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""13:43"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""13:45""";739;0;0;739;301;739;922;"1,962"; ; 
"=""13:48"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""13:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:58"""; ; ; ; ; ; ; ; ; ;660
"=""14:00""";699;0;45;744;244;699;648;"1,590"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";665;0;24;689;45;665;21;732; ; 
"=""14:30""";686;0;21;707;26;686;79;790; ; 
"=""14:45""";375;"1,035";19;"1,429";14;375;0;389; ; 
"=""15:00""";476;503;34;"1,013";34;476;0;510; ; 
"=""15:15""";696;53;31;780;35;696;0;731; ; 
"=""15:30""";"1,459";22;65;"1,547";66;"1,459";0;"1,525"; ; 
"=""15:45""";821;0;26;847;23;821;375;"1,219"; ; 
"=""15:53"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""15:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";858;0;18;876;15;858;202;"1,075"; ; 
"=""16:15""";712;190;10;911;9;712;0;721; ; 
"=""16:30""";635;269;18;922;12;635;0;647; ; 
"=""16:45""";488;"1,312";20;"1,820";19;488;0;507; ; 
"=""16:48"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""16:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:00""";365;"1,738";30;"2,134";29;365;0;394; ; 
"=""17:15""";226;"1,304";118;"1,647";22;226;0;248; ; 
"=""17:30""";139;908;515;"1,563";40;139;0;179; ; 
"=""17:45""";93;404;"1,087";"1,583";14;93;0;107; ; 
"=""18:00""";48;1;"2,538";"2,586";0;48;0;48; ; 
"=""18:15""";0;0;"3,075";"3,075";0;0;1;1; ; 
"=""18:30""";0;0;"1,900";"1,900";0;0;1;; ; 
"=""18:45""";0;0;"1,978";"1,977";0;0;0;; ; 
"=""19:00""";0;0;"1,679";"1,575";0;0;1;; ; 
"=""19:15""";0;1;"2,188";"2,188";0;0;0;; ; 
"=""19:30"""; ;0;"1,737";;0;;0;; ; 
"=""19:45"""; ;1;"1,717";;0;;0;; ; 
"=""20:00"""; ;0;"1,862";;0;;0;; ; 
"=""20:15"""; ;0;"2,110";;0;;0;; ; 
"=""20:30"""; ;0;"3,130";;0;;0;; ; 
"=""20:45"""; ;0;"3,535";;0;;0;; ; 
"=""21:00"""; ;0;"3,010";;0;;0;; ; 
"=""21:15"""; ;0;"4,849";;0;;0;; ; 
"=""21:30"""; ;0;"2,557";;0;;0;; ; 
"=""21:45"""; ;0;"2,430";;0;;0;; ; 
"=""22:00"""; ;0;"2,016";;0;;0;; ; 
"=""22:15"""; ;0;"1,892";;0;;0;; ; 
"=""22:30"""; ;0;"1,804";;0;;0;; ; 
"=""22:45"""; ;0;"1,708";;0;;0;; ; 
"=""23:00"""; ;0;"1,706";;0;;0;; ; 
"=""23:15"""; ;0;"1,560";;0;;0;; ; 
"=""23:30"""; ;0;"1,722";;0;;0;; ; 
"=""23:45"""; ;0;"3,484";;0;;0;; ; 
"=""00:00"""; ;0;"2,223";;0;;0;;300;"3,000"
