 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:10"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""10:15""";"1,193";0;328;"1,521";331;"1,193";717;"2,241"; ; 
"=""10:15"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""10:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,646";0;340;"1,985";325;"1,646";291;"2,261"; ; 
"=""10:35"""; ; ; ; ; ; ; ; ; ;720
"=""10:40"""; ; ; ; ; ; ; ; ; ;540
"=""10:45""";"1,123";0;333;"1,456";347;"1,123";847;"2,316"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:50"""; ; ; ; ; ; ; ; ; ;900
"=""10:55"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""11:00""";923;0;332;"1,255";363;923;998;"2,285"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:05"""; ; ; ; ; ; ; ; ; ;480
"=""11:10"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""11:15""";"1,371";0;355;"1,726";384;"1,371";554;"2,309"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;0
"=""11:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";"1,837";"1,815";384;"4,036";412;"1,837";0;"2,249"; ; 
"=""11:40"""; ; ; ; ; ; ; ; ; ;0
"=""11:45""";"1,968";0;216;"2,184";211;"1,968";298;"2,477"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";"1,581";0;134;"1,715";198;"1,581";853;"2,632"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""12:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";"1,540";0;19;"1,559";150;"1,540";948;"2,638"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;480
"=""12:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:25"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""12:30""";"1,838";0;115;"1,953";194;"1,838";456;"2,489"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:35"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,765";0;67;"1,832";199;"1,765";485;"2,449"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""12:50"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""12:55"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""13:00""";"1,672";0;119;"1,791";276;"1,672";357;"2,305"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;450
"=""13:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:10"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""13:15""";"2,291";186;79;"2,555";106;"2,291";0;"2,397"; ; 
"=""13:15"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""13:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"2,384";63;78;"2,525";76;"2,384";0;"2,460"; ; 
"=""13:45""";"2,430";"1,083";26;"3,539";19;"2,430";0;"2,449"; ; 
"=""14:00""";"2,231";"1,433";39;"3,703";41;"2,231";0;"2,272"; ; 
"=""14:15""";"2,098";"1,227";33;"3,359";32;"2,098";0;"2,130"; ; 
"=""14:30""";"1,935";"1,317";62;"3,313";56;"1,935";0;"1,991"; ; 
"=""14:45""";"1,610";"1,168";634;"3,412";44;"1,610";0;"1,654"; ; 
"=""15:00""";"1,327";786;"1,139";"3,251";45;"1,327";0;"1,372"; ; 
"=""15:15""";"1,144";202;"2,059";"3,405";6;"1,144";0;"1,150"; ; 
"=""15:30""";"1,005";1;"3,581";"4,587";0;"1,005";0;"1,005"; ; 
"=""15:45""";834;0;"1,944";"2,777";0;834;2;835; ; 
"=""16:00""";667;0;"1,904";"2,571";0;667;0;667; ; 
"=""16:15""";471;0;"1,385";"1,855";0;471;0;471; ; 
"=""16:30""";341;0;"1,912";"2,253";0;341;1;342; ; 
"=""16:45""";233;1;"1,438";"1,672";0;233;0;233; ; 
"=""17:00""";133;0;"2,279";"2,411";0;133;2;134; ; 
"=""17:15""";97;0;"1,971";"2,068";0;97;1;98; ; 
"=""17:30""";53;1;"2,841";"2,895";0;53;0;53; ; 
"=""17:45""";22;1;"1,900";"1,923";0;22;0;22; ; 
"=""18:00""";0;0;"1,648";"1,648";0;0;1;1; ; 
"=""18:15"""; ;;;;;;;; ; 
"=""18:30"""; ;;;;;;;; ; 
"=""18:32"""; ; ; ; ; ; ; ; ;300; 
"=""18:32"""; ; ; ; ; ; ; ; ; ;30
"=""18:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""18:45"""; ;;;;;;;; ; 
"=""19:00""";0;2;"3,054";"3,055";0;0;0;; ; 
"=""19:15""";0;0;"4,066";"4,066";0;0;0;; ; 
"=""19:30""";0;0;"4,161";"4,611";0;0;4;; ; 
"=""19:45""";0;0;"3,312";"3,310";0;0;1;; ; 
"=""20:00""";0;1;"3,102";"2,749";0;0;0;; ; 
"=""20:15"""; ;0;"3,179";;0;;2;; ; 
"=""20:30"""; ;0;"2,757";;0;;0;; ; 
"=""20:45"""; ;0;"2,873";;0;;0;; ; 
"=""21:00"""; ;1;"2,647";;0;;0;; ; 
"=""21:15"""; ;0;"2,164";;0;;4;; ; 
"=""21:30"""; ;0;"2,690";;0;;1;; ; 
"=""21:45"""; ;0;"2,645";;0;;1;; ; 
"=""22:00"""; ;0;"2,580";;0;;0;; ; 
"=""22:15"""; ;0;"2,496";;0;;0;; ; 
"=""22:30"""; ;0;"2,657";;0;;0;; ; 
"=""22:45"""; ;0;"2,116";;0;;0;; ; 
"=""23:00"""; ;0;"2,497";;0;;1;; ; 
"=""23:15"""; ;0;"2,180";;0;;2;; ; 
"=""23:30"""; ;0;"2,899";;0;;1;; ; 
"=""23:45"""; ;0;"3,800";;0;;0;; ; 
"=""00:00"""; ;0;"3,035";;0;;0;;300;"3,000"
