 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:45""";794;0;58;852;280;794;976;"2,050"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""10:50"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""10:55"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:00""";665;0;29;694;317;665;727;"1,709"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:05"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""11:10"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:15""";712;0;13;724;309;712;545;"1,565"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:20"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:25"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:30""";811;0;18;829;313;811;445;"1,570"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:35"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""11:45""";777;0;20;796;320;777;365;"1,461"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""11:55"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:00""";717;0;78;795;359;717;319;"1,395"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:05"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:10"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:15""";713;0;42;756;333;713;278;"1,324"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;210
"=""12:20"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:25"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""12:30""";643;0;87;730;365;643;248;"1,255"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;930
"=""12:35"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""12:40"""; ; ; ; ; ; ; ; ; ;0
"=""12:45""";713;0;19;732;314;713;224;"1,251"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:50"""; ; ; ; ; ; ; ; ; ;900
"=""12:55"""; ; ; ; ; ; ; ; ; ;990
"=""13:00""";604;0;59;662;348;604;202;"1,153"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;930
"=""13:05"""; ; ; ; ; ; ; ; ; ;900
"=""13:10"""; ; ; ; ; ; ; ; ; ;930
"=""13:15""";642;0;10;652;307;642;193;"1,143"; ; 
"=""13:15"""; ; ; ; ; ; ; ; ; ;210
"=""13:20"""; ; ; ; ; ; ; ; ; ;0
"=""13:25"""; ; ; ; ; ; ; ; ; ;840
"=""13:30""";"1,077";0;210;"1,287";388;"1,077";67;"1,532"; ; 
"=""13:30"""; ; ; ; ; ; ; ; ; ;780
"=""13:35"""; ; ; ; ; ; ; ; ; ;510
"=""13:40"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""13:45""";860;0;256;"1,115";437;860;132;"1,429"; ; 
"=""13:45"""; ; ; ; ; ; ; ; ; ;0
"=""13:50"""; ; ; ; ; ; ; ; ; ;720
"=""13:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";952;0;206;"1,158";393;952;23;"1,367"; ; 
"=""14:00"""; ; ; ; ; ; ; ; ; ;210
"=""14:05"""; ; ; ; ; ; ; ; ; ;780
"=""14:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";834;0;212;"1,046";405;834;69;"1,308"; ; 
"=""14:15"""; ; ; ; ; ; ; ; ; ;0
"=""14:25"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""14:30""";993;0;245;"1,237";401;993;44;"1,437"; ; 
"=""14:30"""; ; ; ; ; ; ; ; ; ;870
"=""14:35"""; ; ; ; ; ; ; ; ; ;750
"=""14:40"""; ; ; ; ; ; ; ; ; ;810
"=""14:45""";611;0;21;632;313;611;70;995; ; 
"=""14:50"""; ; ; ; ; ; ; ; ; ;750
"=""14:55"""; ; ; ; ; ; ; ; ; ;840
"=""15:00""";583;0;7;590;304;583;57;943; ; 
"=""15:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";"1,130";174;28;"1,332";74;"1,130";0;"1,204"; ; 
"=""15:15"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""15:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:25"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""15:30""";969;726;68;"1,763";67;969;0;"1,036"; ; 
"=""15:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:45""";806;140;45;992;47;806;0;853; ; 
"=""16:00""";687;132;13;832;11;687;0;698; ; 
"=""16:15""";350;377;11;737;6;350;0;355; ; 
"=""16:30""";145;716;9;870;7;145;0;152; ; 
"=""16:30"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""16:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:40"""; ; ; ; ; ; ; ; ; ;480
"=""16:45""";74;866;41;981;40;74;0;114; ; 
"=""16:45"""; ; ; ; ; ; ; ; ; ;780
"=""16:50"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:00""";0;"1,369";166;"1,462";160;0;0;88; ; 
"=""17:15""";7;"1,473";830;"2,310";63;7;0;70; ; 
"=""17:30""";47;1;"1,581";"1,629";0;47;0;47; ; 
"=""17:45""";16;0;"1,544";"1,560";0;16;0;16; ; 
"=""18:00""";1;0;"1,455";"1,455";0;1;0;1; ; 
"=""18:15""";0;0;"1,458";"1,457";0;0;0;; ; 
"=""18:30""";0;0;"2,678";"3,242";0;0;2;; ; 
"=""18:45""";0;0;"1,313";"1,314";0;0;0;; ; 
"=""19:00""";0;0;"2,013";"1,241";0;0;0;; ; 
"=""19:15"""; ;0;"1,832";;0;;0;; ; 
"=""19:30"""; ;0;"1,824";;0;;1;; ; 
"=""19:45"""; ;0;"1,683";;0;;1;; ; 
"=""20:00"""; ;0;"2,499";;0;;1;; ; 
"=""20:15"""; ;1;"2,250";;0;;0;; ; 
"=""20:30"""; ;0;"2,686";;0;;0;; ; 
"=""20:45"""; ;0;"2,882";;0;;0;; ; 
"=""21:00"""; ;1;"3,241";;0;;0;; ; 
"=""21:15"""; ;0;"3,671";;0;;2;; ; 
"=""21:30"""; ;1;"2,972";;0;;0;; ; 
"=""21:45"""; ;0;"2,369";;0;;0;; ; 
"=""22:00"""; ;0;"2,451";;0;;2;; ; 
"=""22:15"""; ;0;"3,588";;0;;1;; ; 
"=""22:30"""; ;0;"2,690";;0;;0;; ; 
"=""22:45"""; ;0;"2,475";;0;;1;; ; 
"=""23:00"""; ;0;"3,452";;0;;2;; ; 
"=""23:15"""; ;3;"2,201";;0;;0;; ; 
"=""23:30"""; ;0;"1,823";;0;;0;; ; 
"=""23:45"""; ;0;"1,888";;0;;1;; ; 
"=""00:00"""; ;0;"1,955";;0;;0;;300;"3,000"
