 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:45""";672;0;"2,070";"2,742";0;672;0;672; ; 
"=""08:00""";797;0;96;893;7;797;5;809; ; 
"=""08:15""";866;0;60;927;17;866;149;"1,032"; ; 
"=""08:30""";"1,110";0;177;"1,287";12;"1,110";172;"1,293"; ; 
"=""08:45""";"1,176";0;166;"1,342";17;"1,176";282;"1,476"; ; 
"=""09:00""";"1,332";0;129;"1,461";16;"1,332";452;"1,800"; ; 
"=""09:13"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""09:15""";"1,561";0;566;"2,127";50;"1,561";372;"1,982"; ; 
"=""09:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";"1,395";0;732;"2,127";70;"1,395";630;"2,095"; ; 
"=""09:45""";"1,038";0;14;"1,052";92;"1,038";"1,147";"2,278"; ; 
"=""09:48"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""09:53"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""09:58"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""10:00""";665;0;77;741;307;665;"1,136";"2,108"; ; 
"=""10:03"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""10:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:13"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""10:15""";861;0;166;"1,027";299;861;635;"1,794"; ; 
"=""10:18"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""10:23"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""10:28"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""10:30""";963;0;130;"1,093";308;963;601;"1,872"; ; 
"=""10:33"""; ; ; ; ; ; ; ; ; ;390
"=""10:38"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""10:43"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""10:45""";775;0;69;843;314;775;535;"1,623"; ; 
"=""10:48"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""10:53"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""10:58"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:00""";905;0;132;"1,037";372;905;448;"1,725"; ; 
"=""11:03"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""11:08"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:13"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:15""";819;0;74;893;354;819;394;"1,567"; ; 
"=""11:18"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""11:23"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""11:28"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:30""";676;0;38;715;315;676;321;"1,312"; ; 
"=""11:33"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""11:38"""; ; ; ; ; ; ; ; ; ;0
"=""11:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";933;383;76;"1,391";241;933;0;"1,173"; ; 
"=""12:00""";"1,759";0;196;"1,955";216;"1,759";60;"2,034"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""12:08"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";807;0;89;896;329;807;706;"1,841"; ; 
"=""12:23"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""12:28"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""12:30""";885;0;43;928;148;885;123;"1,156"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:38"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""12:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";943;0;56;999;246;943;216;"1,405"; ; 
"=""13:00""";850;52;59;962;118;850;0;968; ; 
"=""13:15""";666;364;29;"1,059";30;666;0;696; ; 
"=""13:28"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""13:30""";"1,163";774;51;"1,987";60;"1,163";0;"1,222"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,000";0;36;"2,035";34;"2,000";87;"2,121"; ; 
"=""14:00""";"1,803";0;53;"1,856";53;"1,803";517;"2,372"; ; 
"=""14:15""";"1,369";827;35;"2,231";30;"1,369";0;"1,399"; ; 
"=""14:30""";"1,648";"1,039";31;"2,718";32;"1,648";0;"1,680"; ; 
"=""14:45""";"1,515";"1,561";48;"3,123";59;"1,515";0;"1,573"; ; 
"=""15:00""";"1,408";"1,293";29;"2,730";29;"1,408";0;"1,437"; ; 
"=""15:13"""; ; ; ; ; ; ; ; ; ;900
"=""15:15""";"1,105";883;"1,503";"3,492";41;"1,105";0;"1,146"; ; 
"=""15:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";831;677;711;"2,218";28;831;0;859; ; 
"=""15:45""";724;0;728;"1,453";0;724;0;724; ; 
"=""16:00""";186;3;"1,889";"2,078";0;186;0;186; ; 
"=""16:15""";141;0;"1,067";"1,208";0;141;1;142; ; 
"=""16:30""";144;0;584;729;0;144;2;146; ; 
"=""16:45""";151;0;533;684;0;151;0;151; ; 
"=""17:00""";172;0;"1,409";"1,581";0;172;1;173; ; 
"=""17:15""";143;2;"1,789";"1,934";0;143;0;143; ; 
"=""17:30""";83;0;"2,054";"2,137";0;83;1;84; ; 
"=""17:45""";30;0;"1,629";"1,659";0;30;0;30; ; 
"=""18:00""";0;2;"1,402";"1,403";0;0;0;; ; 
"=""18:15""";0;0;"1,409";"1,408";0;0;1;; ; 
"=""18:30""";0;0;"2,047";"2,046";0;0;1;; ; 
"=""18:45""";0;1;"2,939";"2,709";0;0;0;; ; 
"=""19:00""";0;0;"3,451";"3,450";0;0;1;; ; 
"=""19:15"""; ;1;"3,454";;0;;0;; ; 
"=""19:30"""; ;2;"3,759";;0;;0;; ; 
"=""19:45"""; ;0;"2,930";;0;;1;; ; 
"=""20:00"""; ;0;"2,834";;0;;1;; ; 
"=""20:15"""; ;0;"2,883";;0;;3;; ; 
"=""20:30"""; ;1;"3,891";;0;;0;; ; 
"=""20:45"""; ;0;"3,373";;0;;2;; ; 
"=""21:00"""; ;0;"3,964";;0;;2;; ; 
"=""21:15"""; ;0;"3,591";;0;;1;; ; 
"=""21:30"""; ;0;"3,899";;0;;1;; ; 
"=""21:45"""; ;0;"3,511";;0;;1;; ; 
"=""22:00"""; ;0;"2,326";;0;;1;; ; 
"=""22:15"""; ;0;"2,887";;0;;2;; ; 
"=""22:30"""; ;0;"2,244";;0;;3;; ; 
"=""22:45"""; ;0;"2,564";;0;;0;; ; 
"=""23:00"""; ;1;"2,473";;0;;0;; ; 
"=""23:15"""; ;0;"2,075";;0;;2;; ; 
"=""23:30"""; ;0;"2,394";;0;;2;; ; 
"=""23:45"""; ;3;"2,663";;0;;0;; ; 
"=""00:00"""; ;0;"2,191";;0;;2;;300;"3,000"
