 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:01"""; ; ; ; ; ; ; ; ; ;960
"=""12:06"""; ; ; ; ; ; ; ; ; ;930
"=""12:15""";506;0;0;506;301;506;311;"1,117"; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:26"""; ; ; ; ; ; ; ; ; ;990
"=""12:30""";587;0;6;593;275;587;280;"1,141"; ; 
"=""12:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";618;0;40;658;276;618;249;"1,143"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;870
"=""12:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";686;0;61;747;245;686;209;"1,140"; ; 
"=""13:15""";610;0;"1,079";"1,689";0;610;1;610; ; 
"=""13:21"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""13:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,104";0;517;"1,621";92;"1,104";82;"1,278"; ; 
"=""13:45""";732;0;894;"1,626";0;732;2;734; ; 
"=""14:00""";176;0;"1,419";"1,595";0;176;0;176; ; 
"=""14:15""";170;0;"1,459";"1,629";0;170;1;171; ; 
"=""14:30""";265;0;"1,087";"1,352";0;265;1;266; ; 
"=""14:45""";459;1;949;"1,409";0;459;0;459; ; 
"=""15:00""";510;2;"2,129";"2,641";0;510;0;510; ; 
"=""15:15""";572;0;"1,118";"1,690";0;572;2;574; ; 
"=""15:30""";916;0;789;"1,705";12;916;21;949; ; 
"=""15:45""";"1,096";0;"1,106";"2,202";8;"1,096";38;"1,142"; ; 
"=""16:00""";717;0;666;"1,383";0;717;0;717; ; 
"=""16:15""";481;0;"2,149";"2,629";0;481;2;482; ; 
"=""16:30""";305;0;"3,396";"3,701";0;305;1;306; ; 
"=""16:45""";254;1;"2,707";"2,962";0;254;0;254; ; 
"=""17:00""";190;0;"3,169";"3,358";0;190;1;191; ; 
"=""17:15""";132;2;"2,548";"2,682";0;132;0;132; ; 
"=""17:30""";82;0;"2,246";"2,329";0;82;2;84; ; 
"=""17:45""";24;0;"2,280";"2,303";0;24;0;24; ; 
"=""18:00""";0;0;"2,614";"2,700";0;0;0;; ; 
"=""18:15""";0;0;"2,436";"2,435";0;0;1;; ; 
"=""18:30"""; ;3;"3,610";;0;;0;; ; 
"=""18:45"""; ;0;"3,463";;0;;2;; ; 
"=""19:00"""; ;0;"3,177";;0;;0;; ; 
"=""19:15"""; ;0;"2,866";;0;;2;; ; 
"=""19:30"""; ;0;"2,882";;0;;1;; ; 
"=""19:45"""; ;0;"4,325";;0;;0;; ; 
"=""20:00"""; ;0;"3,527";;0;;3;; ; 
"=""20:15"""; ;1;"4,272";;0;;0;; ; 
"=""20:30"""; ;0;"3,421";;0;;0;; ; 
"=""20:45"""; ;1;"3,286";;0;;0;; ; 
"=""21:00"""; ;0;"3,897";;0;;1;; ; 
"=""21:15"""; ;0;"3,453";;0;;0;; ; 
"=""21:30"""; ;0;"2,374";;0;;0;; ; 
"=""21:45"""; ;0;"2,326";;0;;0;; ; 
"=""22:00"""; ;0;"2,448";;0;;0;; ; 
"=""22:15"""; ;0;"2,525";;0;;0;; ; 
"=""22:30"""; ;0;"2,091";;0;;2;; ; 
"=""22:45"""; ;0;"2,541";;0;;1;; ; 
"=""23:00"""; ;0;"1,987";;0;;1;; ; 
"=""23:15"""; ;0;"2,355";;0;;0;; ; 
"=""23:30"""; ;0;"2,201";;0;;1;; ; 
"=""23:45"""; ;0;"1,806";;0;;3;; ; 
"=""00:00"""; ;2;"2,128";;0;;0;;300;"3,000"
