 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:58"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""12:00""";884;0;56;940;130;884;566;"1,580"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";"1,477";136;79;"1,692";150;"1,477";0;"1,627"; ; 
"=""12:30""";"1,050";940;22;"2,012";24;"1,050";0;"1,074"; ; 
"=""12:45""";737;781;21;"1,539";19;737;0;756; ; 
"=""13:00""";"1,433";258;105;"1,796";104;"1,433";0;"1,537"; ; 
"=""13:15""";"1,022";411;28;"1,461";24;"1,022";0;"1,046"; ; 
"=""13:30""";"1,776";0;39;"1,815";42;"1,776";54;"1,871"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;0
"=""13:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"1,489";685;42;"2,216";32;"1,489";0;"1,521"; ; 
"=""14:00""";"1,141";899;48;"2,089";48;"1,141";0;"1,189"; ; 
"=""14:15""";813;"1,545";"1,068";"3,425";44;813;0;856; ; 
"=""14:30""";312;857;"1,797";"2,965";46;312;0;358; ; 
"=""14:45""";320;468;"1,972";"2,760";23;320;0;343; ; 
"=""15:00""";673;0;"1,553";"2,225";0;673;0;673; ; 
"=""15:15""";716;0;"2,489";"3,205";0;716;0;716; ; 
"=""15:30""";761;0;"1,727";"2,488";0;761;1;762; ; 
"=""15:45""";518;0;"1,060";"1,578";0;518;1;519; ; 
"=""16:00""";465;0;"2,306";"2,771";0;465;0;465; ; 
"=""16:15""";484;0;"1,164";"1,648";0;484;1;485; ; 
"=""16:30""";447;0;"1,162";"1,608";0;447;1;448; ; 
"=""16:45""";347;0;"1,224";"1,572";0;347;0;347; ; 
"=""17:00""";257;0;"2,109";"2,366";0;257;0;257; ; 
"=""17:15""";156;4;"2,103";"2,263";0;156;0;156; ; 
"=""17:30""";92;0;"1,807";"1,899";0;92;0;92; ; 
"=""17:45""";28;0;"1,443";"1,471";0;28;0;28; ; 
"=""18:00""";0;0;"2,264";"2,263";0;0;1;0; ; 
"=""18:15""";0;0;"2,303";"2,302";0;0;1;; ; 
"=""18:30""";0;1;"1,898";"2,530";0;0;0;; ; 
"=""18:45""";0;0;"1,899";"1,900";0;0;0;; ; 
"=""19:00""";0;0;"2,675";"2,509";0;0;0;; ; 
"=""19:15"""; ;0;"4,114";;0;;0;; ; 
"=""19:30"""; ;0;"2,740";;0;;1;; ; 
"=""19:45"""; ;0;"2,501";;0;;1;; ; 
"=""20:00"""; ;0;"2,448";;0;;2;; ; 
"=""20:15"""; ;0;"2,344";;0;;0;; ; 
"=""20:30"""; ;0;"3,129";;0;;0;; ; 
"=""20:45"""; ;0;"3,783";;0;;2;; ; 
"=""21:00"""; ;0;"3,223";;0;;1;; ; 
"=""21:15"""; ;0;"3,999";;0;;0;; ; 
"=""21:30"""; ;2;"3,275";;0;;0;; ; 
"=""21:45"""; ;0;"2,381";;0;;3;; ; 
"=""22:00"""; ;0;"2,368";;0;;1;; ; 
"=""22:15"""; ;0;"2,260";;0;;1;; ; 
"=""22:30"""; ;0;"1,876";;0;;0;; ; 
"=""22:45"""; ;2;"1,931";;0;;0;; ; 
"=""23:00"""; ;0;"1,791";;0;;0;; ; 
"=""23:15"""; ;0;"1,652";;0;;0;; ; 
"=""23:30"""; ;0;"1,762";;0;;1;; ; 
"=""23:45"""; ;0;"1,790";;0;;0;; ; 
"=""00:00"""; ;1;"1,674";;0;;0;;300;"3,000"
