 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:32"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""12:37"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""12:45""";"1,968";0;5;"1,973";301;"1,968";267;"2,535"; ; 
"=""12:47"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""12:52"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""13:00""";"1,951";0;27;"1,978";296;"1,951";227;"2,474"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;0
"=""13:07"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""13:12"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""13:15""";"1,890";0;104;"1,994";275;"1,890";201;"2,365"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""13:22"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""13:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,456";0;282;"1,737";262;"1,456";210;"1,927"; ; 
"=""13:42"""; ; ; ; ; ; ; ; ; ;900
"=""13:45""";"1,229";0;924;"2,154";127;"1,229";192;"1,548"; ; 
"=""13:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,385";0;193;"1,578";230;"1,385";176;"1,791"; ; 
"=""14:02"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""14:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,087";0;586;"1,673";90;"1,087";167;"1,344"; ; 
"=""14:17"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""14:22"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,530";0;73;"1,603";111;"1,530";154;"1,794"; ; 
"=""14:32"""; ; ; ; ; ; ; ; ; ;600
"=""14:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,375";0;324;"1,699";77;"1,375";147;"1,599"; ; 
"=""15:00""";"1,156";0;507;"1,663";72;"1,156";140;"1,368"; ; 
"=""15:15""";918;0;"1,331";"2,249";51;918;133;"1,102"; ; 
"=""15:30""";792;0;793;"1,585";64;792;130;986; ; 
"=""15:45""";658;0;143;801;1;658;123;781; ; 
"=""16:00""";498;0;265;763;0;498;120;618; ; 
"=""16:15""";331;0;571;902;0;331;115;446; ; 
"=""16:30""";112;0;806;918;0;112;111;223; ; 
"=""16:45""";61;0;769;830;0;61;107;168; ; 
"=""17:00""";116;494;46;655;18;116;0;133; ; 
"=""17:15""";83;"2,068";26;"2,178";26;83;0;109; ; 
"=""17:30""";46;"2,045";24;"2,115";24;46;0;70; ; 
"=""17:45""";0;"3,267";137;"3,368";63;0;0;27; ; 
"=""18:00""";0;"1,567";"1,312";"2,857";23;0;0;2; ; 
"=""18:15""";0;883;"1,729";"2,298";58;0;0;; ; 
"=""18:30""";0;922;"1,421";"2,310";33;0;0;; ; 
"=""18:45"""; ;817;"1,438";;20;;0;; ; 
"=""19:00"""; ;232;"2,056";;15;;0;; ; 
"=""19:15"""; ;0;"2,063";;0;;1;; ; 
"=""19:30"""; ;1;"2,073";;0;;0;; ; 
"=""19:45"""; ;0;"2,164";;0;;0;; ; 
"=""20:00"""; ;0;"3,150";;0;;1;; ; 
"=""20:15"""; ;1;"4,943";;0;;0;; ; 
"=""20:30"""; ;0;"3,453";;0;;3;; ; 
"=""20:45"""; ;0;"3,325";;0;;0;; ; 
"=""21:00"""; ;0;"3,173";;0;;0;; ; 
"=""21:15"""; ;0;"2,639";;0;;0;; ; 
"=""21:30"""; ;0;"2,663";;0;;0;; ; 
"=""21:45"""; ;0;"2,975";;0;;0;; ; 
"=""22:00"""; ;0;"3,675";;0;;0;; ; 
"=""22:15"""; ;0;"3,630";;0;;0;; ; 
"=""22:30"""; ;0;"3,379";;0;;0;; ; 
"=""22:45"""; ;0;"3,860";;0;;0;; ; 
"=""23:00"""; ;0;"3,681";;0;;0;; ; 
"=""23:15"""; ;0;"3,185";;0;;0;; ; 
"=""23:30"""; ;0;"3,197";;0;;0;; ; 
"=""23:45"""; ;0;"3,229";;0;;0;; ; 
"=""00:00"""; ;0;"3,147";;0;;0;;300;"3,000"
