 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""08:30""";736;0;484;"1,220";25;736;57;818; ; 
"=""08:45""";853;0;94;947;57;853;74;983; ; 
"=""09:00""";915;0;55;971;54;915;544;"1,513"; ; 
"=""09:15""";"1,394";0;93;"1,487";10;"1,394";199;"1,602"; ; 
"=""09:30""";"1,390";0;48;"1,437";53;"1,390";755;"2,197"; ; 
"=""09:34"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""09:39"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""09:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:45""";"1,651";60;136;"1,847";145;"1,651";0;"1,796"; ; 
"=""09:59"""; ; ; ; ; ; ; ; ; ;0
"=""10:00""";"1,402";0;156;"1,558";147;"1,402";854;"2,403"; ; 
"=""10:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:14"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""10:15""";"1,719";879;167;"2,765";175;"1,719";0;"1,894"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,296";0;164;"1,459";162;"1,296";656;"2,113"; ; 
"=""10:45""";"1,126";0;97;"1,223";100;"1,126";"1,276";"2,502"; ; 
"=""11:00""";732;0;42;774;46;732;"1,741";"2,519"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""11:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";680;0;37;717;103;680;"2,018";"2,800"; ; 
"=""11:24"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""11:29"""; ; ; ; ; ; ; ; ; ;390
"=""11:30""";"1,095";0;203;"1,298";195;"1,095";211;"1,500"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:44"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""11:45""";"1,176";36;217;"1,429";216;"1,176";0;"1,392"; ; 
"=""11:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:59"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:00""";"1,253";0;256;"1,509";257;"1,253";240;"1,750"; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""12:09"""; ; ; ; ; ; ; ; ; ;210
"=""12:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";"1,211";0;340;"1,551";359;"1,211";857;"2,426"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""12:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";882;0;315;"1,197";373;882;"1,102";"2,357"; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""12:39"""; ; ; ; ; ; ; ; ; ;900
"=""12:44"""; ; ; ; ; ; ; ; ; ;"2,430"
"=""12:45""";733;0;87;820;108;733;858;"1,699"; ; 
"=""12:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,956";635;170;"2,760";193;"1,956";0;"2,149"; ; 
"=""13:15""";"1,820";"1,081";219;"3,119";227;"1,820";0;"2,046"; ; 
"=""13:19"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""13:24"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,952";501;159;"2,613";155;"1,952";0;"2,107"; ; 
"=""13:45""";"1,437";"1,482";97;"3,016";101;"1,437";0;"1,538"; ; 
"=""14:00""";"1,638";942;65;"2,646";60;"1,638";0;"1,698"; ; 
"=""14:15""";"1,537";912;55;"2,504";59;"1,537";0;"1,596"; ; 
"=""14:29"""; ; ; ; ; ; ; ; ; ;900
"=""14:30""";"1,548";629;91;"2,268";93;"1,548";0;"1,641"; ; 
"=""14:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,505";0;79;"1,583";74;"1,505";"1,423";"3,001"; ; 
"=""15:00""";"1,472";0;34;"1,505";31;"1,472";"1,274";"2,777"; ; 
"=""15:15""";"1,888";0;48;"1,936";39;"1,888";104;"2,032"; ; 
"=""15:30""";"1,094";"1,255";87;"2,436";93;"1,094";0;"1,187"; ; 
"=""15:45""";815;0;34;849;32;815;408;"1,255"; ; 
"=""16:00""";950;0;17;967;14;950;19;982; ; 
"=""16:15""";755;139;13;908;12;755;0;767; ; 
"=""16:30""";499;554;52;"1,104";50;499;0;549; ; 
"=""16:45""";349;412;19;780;17;349;0;366; ; 
"=""17:00""";262;480;20;761;18;262;0;280; ; 
"=""17:15""";235;526;"1,212";"1,973";10;235;0;245; ; 
"=""17:30""";180;0;"1,637";"1,817";0;180;0;180; ; 
"=""17:45""";108;0;"2,889";"2,998";0;108;2;110; ; 
"=""18:00""";54;1;"2,619";"2,674";0;54;0;54; ; 
"=""18:15""";5;0;"2,176";"2,180";0;5;1;5; ; 
"=""18:30""";0;0;"2,631";"2,630";0;0;1;0; ; 
"=""18:45""";0;0;"2,316";"2,315";0;0;1;; ; 
"=""19:00""";0;0;"2,750";"2,750";0;0;1;; ; 
"=""19:15""";0;0;"2,600";"2,600";0;0;0;; ; 
"=""19:30""";0;1;"2,157";"2,158";0;0;0;; ; 
"=""19:45""";0;0;"2,774";"2,537";0;0;0;; ; 
"=""20:00""";0;0;"3,469";"3,469";0;0;0;; ; 
"=""20:15"""; ;0;"3,335";;0;;1;; ; 
"=""20:30"""; ;0;"3,819";;0;;1;; ; 
"=""20:45"""; ;0;"3,616";;0;;0;; ; 
"=""21:00"""; ;0;"2,603";;0;;0;; ; 
"=""21:15"""; ;0;"2,486";;0;;0;; ; 
"=""21:30"""; ;0;"1,977";;0;;0;; ; 
"=""21:45"""; ;0;"2,455";;0;;0;; ; 
"=""22:00"""; ;0;"2,159";;0;;0;; ; 
"=""22:15"""; ;0;"2,162";;0;;0;; ; 
"=""22:30"""; ;0;"2,120";;0;;0;; ; 
"=""22:45"""; ;0;"2,115";;0;;0;; ; 
"=""23:00"""; ;0;"2,224";;0;;0;; ; 
"=""23:15"""; ;0;"2,518";;0;;0;; ; 
"=""23:30"""; ;0;"3,337";;0;;0;; ; 
"=""23:45"""; ;0;"2,802";;0;;0;; ; 
"=""00:00"""; ;0;"3,326";;0;;0;;300;"3,000"
