 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""17:45""";25;0;"2,448";"2,473";0;25;1;26; ; 
"=""18:00""";4;0;"2,386";"2,390";0;4;1;5; ; 
"=""18:15""";0;1;"2,355";"2,356";0;0;0;; ; 
"=""18:30""";0;0;"2,302";"2,302";0;0;0;; ; 
"=""18:45""";0;0;"2,217";"2,216";0;0;0;; ; 
"=""19:00""";0;0;"3,042";"3,042";0;0;0;; ; 
"=""19:15""";0;0;"3,448";"3,796";0;0;0;; ; 
"=""19:30""";0;0;"4,403";"4,403";0;0;0;; ; 
"=""19:45""";0;0;"3,608";"3,393";0;0;0;; ; 
"=""20:00"""; ;0;"3,927";;0;;0;; ; 
"=""20:15"""; ;0;"4,402";;0;;0;; ; 
"=""20:30"""; ;0;"4,388";;0;;0;; ; 
"=""20:45"""; ;0;"4,640";;0;;0;; ; 
"=""21:00"""; ;0;"4,229";;0;;0;; ; 
"=""21:15"""; ;0;"3,484";;0;;0;; ; 
"=""21:30"""; ;0;"3,470";;0;;0;; ; 
"=""21:45"""; ;0;"3,322";;0;;0;; ; 
"=""22:00"""; ;0;"3,236";;0;;0;; ; 
"=""22:15"""; ;0;"3,362";;0;;0;; ; 
"=""22:30"""; ;0;"3,160";;0;;0;; ; 
"=""22:45"""; ;0;"3,285";;0;;0;; ; 
"=""23:00"""; ;0;"2,573";;0;;0;; ; 
"=""23:15"""; ;0;"2,671";;0;;0;; ; 
"=""23:30"""; ;0;"2,568";;0;;0;; ; 
"=""23:45"""; ;0;"2,248";;0;;0;; ; 
"=""00:00"""; ;0;"2,055";;0;;0;;300;"3,000"
