 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:00""";670;0;25;694;26;670;538;"1,233"; ; 
"=""09:15""";715;0;69;783;69;715;701;"1,484"; ; 
"=""09:30""";621;0;14;635;14;621;"1,034";"1,669"; ; 
"=""09:45""";639;0;17;656;18;639;"1,122";"1,778"; ; 
"=""10:00""";585;0;13;599;12;585;"1,247";"1,844"; ; 
"=""10:15""";566;0;11;576;10;566;"1,217";"1,792"; ; 
"=""10:30""";576;0;17;593;16;576;"1,318";"1,910"; ; 
"=""10:45""";769;0;19;788;29;769;"1,053";"1,851"; ; 
"=""10:57"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""11:00""";773;0;19;792;74;773;"1,180";"2,027"; ; 
"=""11:02"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""11:07"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""11:12"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:15""";618;0;35;653;300;618;"1,013";"1,931"; ; 
"=""11:17"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:22"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""11:27"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:30""";586;0;41;627;317;586;715;"1,618"; ; 
"=""11:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:37"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:42"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:45""";650;0;67;717;329;650;588;"1,567"; ; 
"=""11:57"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:00""";727;0;43;770;314;727;445;"1,486"; ; 
"=""12:07"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:12"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:15""";738;0;13;751;306;738;375;"1,419"; ; 
"=""12:22"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""12:27"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:30""";840;0;18;858;307;840;309;"1,457"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:37"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";807;0;20;827;308;807;262;"1,376"; ; 
"=""13:00""";"1,690";4;27;"1,721";54;"1,690";0;"1,744"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""13:07"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""13:12"""; ; ; ; ; ; ; ; ; ;0
"=""13:15""";"1,700";0;34;"1,734";218;"1,700";180;"2,098"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""13:22"""; ; ; ; ; ; ; ; ; ;360
"=""13:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,337";0;145;"1,481";335;"1,337";210;"1,881"; ; 
"=""13:37"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""13:42"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""13:45""";"1,409";0;64;"1,473";258;"1,409";187;"1,854"; ; 
"=""13:47"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:52"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""13:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,419";0;24;"1,443";258;"1,419";190;"1,867"; ; 
"=""14:02"""; ; ; ; ; ; ; ; ; ;960
"=""14:07"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""14:12"""; ; ; ; ; ; ; ; ; ;0
"=""14:15""";"1,460";0;34;"1,494";296;"1,460";162;"1,917"; ; 
"=""14:17"""; ; ; ; ; ; ; ; ; ;870
"=""14:22"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:27"""; ; ; ; ; ; ; ; ; ;870
"=""14:30""";"1,397";79;42;"1,518";140;"1,397";0;"1,537"; ; 
"=""14:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,309";364;28;"1,701";82;"1,309";0;"1,391"; ; 
"=""14:47"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""14:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:57"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""15:00""";"1,363";507;44;"1,914";78;"1,363";0;"1,441"; ; 
"=""15:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:12"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""15:15""";"1,215";210;35;"1,459";89;"1,215";0;"1,304"; ; 
"=""15:17"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:27"""; ; ; ; ; ; ; ; ; ;900
"=""15:30""";"1,081";926;80;"2,087";121;"1,081";0;"1,202"; ; 
"=""15:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:45""";756;672;49;"1,476";49;756;0;804; ; 
"=""16:00""";657;219;11;887;8;657;0;665; ; 
"=""16:15""";521;408;13;943;11;521;0;532; ; 
"=""16:30""";437;500;21;958;19;437;0;456; ; 
"=""16:45""";346;596;27;969;27;346;0;373; ; 
"=""16:47"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""16:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:57"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""17:00""";306;727;34;"1,067";29;306;0;335; ; 
"=""17:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:15""";209;"1,609";22;"1,840";24;209;0;233; ; 
"=""17:30""";110;"1,370";19;"1,498";17;110;0;127; ; 
"=""17:45""";31;"1,120";429;"1,580";42;31;0;73; ; 
"=""18:00""";0;822;618;"1,427";19;0;0;6; ; 
"=""18:15""";0;0;"3,101";"3,102";0;0;0;; ; 
"=""18:30""";0;0;"2,376";"2,375";0;0;1;; ; 
"=""18:45""";0;0;"1,842";"1,842";0;0;0;; ; 
"=""19:00""";0;0;"2,246";"2,246";0;0;0;; ; 
"=""19:15""";0;0;"1,787";"1,739";0;0;1;; ; 
"=""19:30""";0;1;"1,580";"1,581";0;0;0;; ; 
"=""19:45""";0;0;"2,096";"2,004";0;0;0;; ; 
"=""20:00"""; ;0;"3,009";;0;;0;; ; 
"=""20:15"""; ;0;"1,907";;0;;0;; ; 
"=""20:30"""; ;0;"2,187";;0;;0;; ; 
"=""20:45"""; ;0;"4,135";;0;;0;; ; 
"=""21:00"""; ;0;"3,418";;0;;0;; ; 
"=""21:15"""; ;0;"2,554";;0;;0;; ; 
"=""21:30"""; ;0;"3,001";;0;;0;; ; 
"=""21:45"""; ;0;"3,831";;0;;0;; ; 
"=""22:00"""; ;0;"3,074";;0;;0;; ; 
"=""22:15"""; ;0;"3,481";;0;;0;; ; 
"=""22:30"""; ;0;"2,763";;0;;0;; ; 
"=""22:45"""; ;0;"1,588";;0;;0;; ; 
"=""23:00"""; ;0;"2,329";;0;;0;; ; 
"=""23:15"""; ;0;"2,042";;0;;0;; ; 
"=""23:30"""; ;0;"1,894";;0;;0;; ; 
"=""23:45"""; ;0;"2,021";;0;;0;; ; 
"=""00:00"""; ;0;"1,612";;0;;0;;300;"3,000"
