 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";885;0;24;909;23;885;307;"1,214"; ; 
"=""12:00""";771;0;18;789;17;771;120;908; ; 
"=""12:15""";786;0;26;812;26;786;124;936; ; 
"=""12:30""";793;0;27;820;26;793;286;"1,105"; ; 
"=""12:45""";930;0;15;945;13;930;168;"1,111"; ; 
"=""13:00""";907;"1,067";39;"2,013";35;907;0;942; ; 
"=""13:15""";770;787;13;"1,570";11;770;0;781; ; 
"=""13:30""";427;935;25;"1,386";20;427;0;446; ; 
"=""13:45""";444;"1,375";30;"1,849";27;444;0;471; ; 
"=""14:00""";482;"1,015";503;"2,000";36;482;0;518; ; 
"=""14:15""";457;533;938;"1,928";30;457;0;487; ; 
"=""14:30""";658;0;371;"1,029";15;658;65;737; ; 
"=""14:45""";841;0;884;"1,725";13;841;65;919; ; 
"=""15:00""";928;10;892;"1,830";5;928;0;933; ; 
"=""15:15""";"1,139";0;768;"1,907";7;"1,139";49;"1,195"; ; 
"=""15:30""";"1,175";0;726;"1,901";39;"1,175";181;"1,395"; ; 
"=""15:45""";847;0;35;882;31;847;35;912; ; 
"=""16:00""";550;162;94;807;11;550;0;561; ; 
"=""16:15""";490;0;342;831;0;490;0;490; ; 
"=""16:30""";422;0;506;929;0;422;0;422; ; 
"=""16:45""";317;0;549;866;0;317;0;317; ; 
"=""17:00""";217;0;"1,386";"1,603";0;217;1;218; ; 
"=""17:15""";143;0;"1,706";"1,849";0;143;1;144; ; 
"=""17:30""";64;0;"1,423";"1,487";0;64;1;65; ; 
"=""17:45""";23;0;"1,376";"1,399";0;23;0;23; ; 
"=""18:00""";0;0;"1,327";"1,327";0;0;0;0; ; 
"=""18:15""";0;0;"2,388";"2,071";0;0;0;; ; 
"=""18:30""";0;0;"1,845";"1,845";0;0;0;; ; 
"=""18:45""";0;0;"1,413";"1,507";0;0;0;; ; 
"=""19:00"""; ;0;"2,282";;0;;0;; ; 
"=""19:15"""; ;0;"2,462";;0;;0;; ; 
"=""19:30"""; ;0;"1,703";;0;;0;; ; 
"=""19:45"""; ;0;"1,799";;0;;0;; ; 
"=""20:00"""; ;0;"1,814";;0;;0;; ; 
"=""20:15"""; ;0;"1,920";;0;;0;; ; 
"=""20:30"""; ;0;"3,077";;0;;0;; ; 
"=""20:45"""; ;0;"4,888";;0;;0;; ; 
"=""21:00"""; ;0;"3,064";;0;;0;; ; 
"=""21:15"""; ;0;"3,028";;0;;0;; ; 
"=""21:30"""; ;0;"2,350";;0;;0;; ; 
"=""21:45"""; ;0;"2,180";;0;;0;; ; 
"=""22:00"""; ;0;"1,957";;0;;0;; ; 
"=""22:15"""; ;0;"1,949";;0;;0;; ; 
"=""22:30"""; ;0;"1,948";;0;;0;; ; 
"=""22:45"""; ;0;"1,794";;0;;0;; ; 
"=""23:00"""; ;0;"1,653";;0;;0;; ; 
"=""23:15"""; ;0;"1,702";;0;;0;; ; 
"=""23:30"""; ;0;"1,747";;0;;0;; ; 
"=""23:45"""; ;0;"1,633";;0;;0;; ; 
"=""00:00"""; ;0;"3,360";;0;;0;;300;"3,000"
