 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:30""";712;0;90;802;314;712;358;"1,384"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:38"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:43"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:45"""; ;;;;;;;; ; 
"=""12:48"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""12:53"""; ; ; ; ; ; ; ; ; ;510
"=""12:58"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,430";0;54;"1,483";272;"1,430";199;"1,900"; ; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""13:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,730";0;66;"1,797";172;"1,730";97;"1,999"; ; 
"=""13:18"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""13:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,763";0;76;"1,839";183;"1,763";75;"2,021"; ; 
"=""13:45""";"1,026";510;23;"1,558";61;"1,026";0;"1,087"; ; 
"=""14:00""";778;598;18;"1,394";13;778;0;791; ; 
"=""14:15""";734;889;19;"1,642";15;734;0;749; ; 
"=""14:30""";537;886;18;"1,442";19;537;0;556; ; 
"=""14:45""";434;"1,055";25;"1,514";27;434;0;461; ; 
"=""15:00""";578;990;28;"1,595";28;578;0;606; ; 
"=""15:15""";800;826;166;"1,791";19;800;0;819; ; 
"=""15:30""";699;0;"1,696";"2,394";10;699;5;714; ; 
"=""15:45""";599;0;302;901;0;599;0;599; ; 
"=""16:00""";628;0;195;823;0;628;1;629; ; 
"=""16:15""";503;0;363;866;0;503;1;504; ; 
"=""16:30""";371;0;557;928;0;371;1;372; ; 
"=""16:45""";276;0;600;876;0;276;0;276; ; 
"=""17:00""";204;0;994;"1,199";0;204;1;205; ; 
"=""17:15""";123;0;"1,669";"1,792";0;123;1;124; ; 
"=""17:30""";55;1;"1,436";"1,492";0;55;0;55; ; 
"=""17:45""";14;0;"1,468";"1,482";0;14;0;14; ; 
"=""18:00""";0;0;"2,035";"2,035";0;0;0;0; ; 
"=""18:15""";0;0;"2,024";"2,024";0;0;0;; ; 
"=""18:30""";0;0;"2,295";"2,295";0;0;0;; ; 
"=""18:45""";0;0;"2,005";"2,005";0;0;0;; ; 
"=""19:00""";0;0;"2,210";"2,210";0;0;0;; ; 
"=""19:15""";0;0;"2,667";"2,667";0;0;0;; ; 
"=""19:30""";0;0;"2,764";"2,764";0;0;0;; ; 
"=""19:45""";0;0;"3,401";"3,401";0;0;0;; ; 
"=""20:00""";0;0;"2,478";"2,478";0;0;0;; ; 
"=""20:15""";0;0;"2,490";"2,490";0;0;0;; ; 
"=""20:30""";0;0;"2,383";"2,383";0;0;0;; ; 
"=""20:45""";0;0;"3,731";"3,731";0;0;0;; ; 
"=""21:00""";0;0;"2,138";"2,138";0;0;0;; ; 
"=""21:15""";0;0;"2,467";"2,467";0;0;0;; ; 
"=""21:30""";0;0;"1,948";"1,948";0;0;0;; ; 
"=""21:45""";0;0;"1,899";"1,989";0;0;0;; ; 
"=""22:00""";0;0;"1,783";"1,783";0;0;0;; ; 
"=""22:15""";0;0;"1,748";"2,041";0;0;0;; ; 
"=""22:30"""; ;0;"1,945";;0;;0;; ; 
"=""22:45"""; ;0;"1,607";;0;;0;; ; 
"=""23:00"""; ;0;"1,482";;0;;0;; ; 
"=""23:15"""; ;0;"1,692";;0;;0;; ; 
"=""23:30"""; ;0;"3,798";;0;;0;; ; 
"=""23:45"""; ;0;"2,190";;0;;0;; ; 
"=""00:00"""; ;0;"2,426";;0;;0;;300;"3,000"
