 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:40"""; ; ; ; ; ; ; ; ; ;960
"=""11:45""";503;0;0;503;301;503;436;"1,240"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""11:50"""; ; ; ; ; ; ; ; ; ;960
"=""11:55"""; ; ; ; ; ; ; ; ; ;930
"=""12:00""";455;0;15;470;315;455;385;"1,154"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;960
"=""12:15""";511;0;20;531;320;511;352;"1,183"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;900
"=""12:20"""; ; ; ; ; ; ; ; ; ;840
"=""12:25"""; ; ; ; ; ; ; ; ; ;870
"=""12:30""";488;0;5;493;307;488;319;"1,114"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;780
"=""12:35"""; ; ; ; ; ; ; ; ; ;750
"=""12:40"""; ; ; ; ; ; ; ; ; ;870
"=""12:45""";389;0;43;432;343;389;292;"1,024"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""12:50"""; ; ; ; ; ; ; ; ; ;0
"=""12:55"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""13:00""";"1,042";0;11;"1,053";313;"1,042";263;"1,618"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;0
"=""13:05"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""13:10"""; ; ; ; ; ; ; ; ; ;780
"=""13:15""";562;0;109;672;345;562;244;"1,151"; ; 
"=""13:20"""; ; ; ; ; ; ; ; ; ;810
"=""13:25"""; ; ; ; ; ; ; ; ; ;840
"=""13:30""";416;0;1;417;301;416;226;942; ; 
"=""13:30"""; ; ; ; ; ; ; ; ; ;780
"=""13:35"""; ; ; ; ; ; ; ; ; ;990
"=""13:40"""; ; ; ; ; ; ; ; ; ;810
"=""13:45""";463;0;25;487;322;463;209;993; ; 
"=""13:45"""; ; ; ; ; ; ; ; ; ;780
"=""13:50"""; ; ; ; ; ; ; ; ; ;660
"=""13:55"""; ; ; ; ; ; ; ; ; ;750
"=""14:00""";407;0;0;407;300;407;194;901; ; 
"=""14:00"""; ; ; ; ; ; ; ; ; ;780
"=""14:10"""; ; ; ; ; ; ; ; ; ;840
"=""14:15""";464;0;28;491;331;464;181;975; ; 
"=""14:15"""; ; ; ; ; ; ; ; ; ;780
"=""14:25"""; ; ; ; ; ; ; ; ; ;810
"=""14:30""";457;0;89;546;334;457;170;961; ; 
"=""14:30"""; ; ; ; ; ; ; ; ; ;840
"=""14:35"""; ; ; ; ; ; ; ; ; ;180
"=""14:40"""; ; ; ; ; ; ; ; ; ;0
"=""14:45""";494;0;17;511;230;494;162;885; ; 
"=""14:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:55"""; ; ; ; ; ; ; ; ; ;150
"=""15:00""";391;0;591;982;183;391;152;726; ; 
"=""15:00"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""15:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";897;0;187;"1,084";192;897;144;"1,233"; ; 
"=""15:20"""; ; ; ; ; ; ; ; ; ;930
"=""15:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";550;0;67;617;199;550;137;885; ; 
"=""15:40"""; ; ; ; ; ; ; ; ; ;780
"=""15:45""";448;0;149;597;67;448;98;613; ; 
"=""15:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";538;121;15;673;61;538;0;599; ; 
"=""16:10"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""16:15""";585;79;22;685;82;585;0;667; ; 
"=""16:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:30""";613;262;33;908;82;613;0;695; ; 
"=""16:45""";237;"1,534";12;"1,782";10;237;0;246; ; 
"=""16:50"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""16:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:00""";266;"1,680";30;"1,976";29;266;0;295; ; 
"=""17:15""";240;"1,566";17;"1,823";18;240;0;258; ; 
"=""17:30""";183;"1,393";18;"1,594";13;183;0;196; ; 
"=""17:45""";34;"1,603";24;"1,661";24;34;0;58; ; 
"=""18:00""";0;"1,507";17;"1,520";17;0;0;13; ; 
"=""18:15""";0;"1,503";32;"1,517";19;0;0;0; ; 
"=""18:30""";0;940;"1,216";"2,113";44;0;0;; ; 
"=""18:45""";0;789;"1,063";"1,814";39;0;0;; ; 
"=""19:00""";0;164;"3,614";"3,776";2;0;0;; ; 
"=""19:15""";0;0;"4,013";"3,840";0;0;2;; ; 
"=""19:30""";0;0;"3,849";"3,848";0;0;1;; ; 
"=""19:45""";0;0;"3,097";"3,040";0;0;2;; ; 
"=""20:00"""; ;0;"3,249";;0;;0;; ; 
"=""20:15"""; ;0;"3,861";;0;;2;; ; 
"=""20:30"""; ;0;"3,702";;0;;1;; ; 
"=""20:45"""; ;0;"2,753";;0;;0;; ; 
"=""21:00"""; ;0;"2,801";;0;;1;; ; 
"=""21:15"""; ;0;"2,061";;0;;0;; ; 
"=""21:30"""; ;0;"2,145";;0;;0;; ; 
"=""21:45"""; ;0;"2,155";;0;;2;; ; 
"=""22:00"""; ;0;"2,160";;0;;0;; ; 
"=""22:15"""; ;0;"2,011";;0;;0;; ; 
"=""22:30"""; ;0;"2,134";;0;;1;; ; 
"=""22:45"""; ;0;"1,870";;0;;0;; ; 
"=""23:00"""; ;0;"1,896";;0;;3;; ; 
"=""23:15"""; ;0;"1,740";;0;;1;; ; 
"=""23:30"""; ;0;"1,990";;0;;1;; ; 
"=""23:45"""; ;0;"1,802";;0;;1;; ; 
"=""00:00"""; ;0;"1,717";;0;;0;;300;"3,000"
