 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:30""";"1,135";0;315;"1,450";377;"1,135";644;"2,156"; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:35"""; ; ; ; ; ; ; ; ; ;300
"=""11:40"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""11:45""";"1,134";0;315;"1,449";381;"1,134";620;"2,134"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""11:50"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""11:55"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""12:00""";"1,230";0;244;"1,474";369;"1,230";530;"2,129"; ; 
"=""12:05"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""12:10"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""12:15""";823;0;31;854;311;823;881;"2,015"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""12:20"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:25"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""12:30""";665;0;52;717;336;665;725;"1,725"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""12:35"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""12:40"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""12:45""";778;0;19;797;313;778;629;"1,720"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""12:50"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""12:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,348";201;111;"1,660";163;"1,348";0;"1,511"; ; 
"=""13:15""";"1,560";176;37;"1,774";42;"1,560";0;"1,602"; ; 
"=""13:15"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""13:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,594";0;49;"1,643";103;"1,594";353;"2,050"; ; 
"=""13:45""";859;626;66;"1,550";75;859;0;933; ; 
"=""14:00""";"1,406";0;44;"1,450";62;"1,406";328;"1,796"; ; 
"=""14:15""";"1,049";333;33;"1,415";38;"1,049";0;"1,087"; ; 
"=""14:30""";"1,582";0;45;"1,627";37;"1,582";131;"1,750"; ; 
"=""14:40"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""14:45""";"1,446";0;32;"1,478";26;"1,446";103;"1,574"; ; 
"=""14:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,258";320;48;"1,626";52;"1,258";0;"1,310"; ; 
"=""15:10"""; ; ; ; ; ; ; ; ; ;690
"=""15:15""";943;524;46;"1,513";42;943;0;985; ; 
"=""15:15"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""15:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";751;"1,130";83;"1,965";81;751;0;832; ; 
"=""15:45""";744;175;17;936;18;744;0;762; ; 
"=""16:00""";725;248;10;983;9;725;0;734; ; 
"=""16:15""";592;326;12;930;9;592;0;601; ; 
"=""16:30""";280;596;20;896;17;280;0;297; ; 
"=""16:45""";302;499;15;816;13;302;0;315; ; 
"=""17:00""";168;623;25;817;20;168;0;188; ; 
"=""17:15""";76;"1,375";751;"2,202";30;76;0;106; ; 
"=""17:30""";33;594;"1,106";"1,733";23;33;0;56; ; 
"=""17:45""";23;0;"1,518";"1,541";0;23;1;24; ; 
"=""18:00""";1;0;"1,448";"1,449";0;1;0;1; ; 
"=""18:15""";0;0;"2,485";"2,483";0;0;2;; ; 
"=""18:30""";0;0;"2,024";"2,093";0;0;1;; ; 
"=""18:45""";0;0;"2,802";"2,801";0;0;1;; ; 
"=""19:00"""; ;0;"2,132";;0;;0;; ; 
"=""19:15"""; ;0;"2,024";;0;;0;; ; 
"=""19:30"""; ;0;"2,771";;0;;0;; ; 
"=""19:45"""; ;0;"2,156";;0;;0;; ; 
"=""20:00"""; ;0;"1,867";;0;;0;; ; 
"=""20:15"""; ;0;"2,368";;0;;0;; ; 
"=""20:30"""; ;0;"4,146";;0;;0;; ; 
"=""20:45"""; ;0;"3,917";;0;;0;; ; 
"=""21:00"""; ;0;"3,078";;0;;0;; ; 
"=""21:15"""; ;0;"2,569";;0;;0;; ; 
"=""21:30"""; ;0;"2,658";;0;;0;; ; 
"=""21:45"""; ;0;"2,245";;0;;0;; ; 
"=""22:00"""; ;0;"2,181";;0;;0;; ; 
"=""22:15"""; ;0;"2,152";;0;;0;; ; 
"=""22:30"""; ;0;"1,670";;0;;0;; ; 
"=""22:45"""; ;0;"1,855";;0;;0;; ; 
"=""23:00"""; ;0;"1,622";;0;;0;; ; 
"=""23:15"""; ;0;"1,657";;0;;0;; ; 
"=""23:30"""; ;0;"1,501";;0;;0;; ; 
"=""23:45"""; ;0;"1,788";;0;;0;; ; 
"=""00:00"""; ;0;"1,467";;0;;0;;300;"3,000"
