,Actual,Prediction,Error
307,1800.0,1287.8113333333333,512.1886666666667
308,940.0,940.7923333333333,0.7923333333333176
309,884.0,778.2458333333334,105.7541666666666
310,2233.0,1859.1955000000003,373.80449999999973
311,1488.0,1550.0213333333338,62.021333333333814
312,859.0,874.7158333333335,15.715833333333535
313,1105.0,1373.7846666666665,268.78466666666645
314,1999.0,1826.3355,172.6645000000001
315,1381.0,1155.0246666666662,225.97533333333377
316,65.0,107.74049999999995,42.740499999999955
317,1.0,257.3046666666667,256.3046666666667
318,1853.0,1214.9758333333332,638.0241666666668
319,1112.0,1107.5626666666667,4.437333333333299
320,2000.0,2080.007333333333,80.00733333333301
321,2328.0,1997.6888333333338,330.31116666666617
322,1960.0,1867.7895000000003,92.21049999999968
323,1772.0,1792.3321666666668,20.332166666666808
324,1330.0,1548.7526666666663,218.7526666666663
325,1367.0,1560.7346666666667,193.73466666666673
326,535.0,605.965,70.96500000000003
327,1140.0,950.8693333333338,189.13066666666623
328,272.0,484.3370000000001,212.3370000000001
329,2363.0,2087.152666666667,275.84733333333315
330,75.0,78.63583333333337,3.635833333333366
331,1270.0,1507.3578333333335,237.35783333333347
332,711.0,466.4619999999998,244.53800000000018
333,1484.0,2112.5445000000004,628.5445000000004
334,95.0,112.62566666666667,17.625666666666675
335,2090.0,2134.364,44.36400000000003
336,1067.0,1169.4553333333333,102.45533333333333
337,1111.0,1254.0336666666665,143.03366666666648
338,702.0,842.8711666666668,140.8711666666668
339,228.0,487.4135000000001,259.4135000000001
340,538.0,493.529,44.471000000000004
341,222.0,206.11533333333335,15.884666666666647
342,569.0,846.7308333333334,277.7308333333334
343,1141.0,1149.9428333333335,8.94283333333351
344,20.0,21.778666666666673,1.7786666666666733
345,70.0,107.71483333333336,37.71483333333336
346,491.0,627.6719999999999,136.6719999999999
